0.000000000000000000e+00
0.000000000000000000e+00
2.110425330085841459e-19
1.266255198051504923e-18
1.192390311498500334e-16
6.584527029867825832e-16
1.713264387216986995e-14
8.744378521184277532e-14
1.105557494419717568e-12
5.239460108289594981e-12
4.118515312849941489e-11
1.826654682686601935e-10
1.042551360112733284e-09
4.385055862000288485e-09
2.048264943052845005e-08
8.329416983264566470e-08
3.509576846961920266e-07
1.411657224181390006e-06
5.760722129882581098e-06
2.343753504621751206e-05
9.692568744582687808e-05
4.084608922319860232e-04
1.772958573751934027e-03
8.003631823759311398e-03
3.801725644272689608e-02
1.920112470884826339e-01
3.801725644272689608e-02
8.003631823759311398e-03
1.772958573751934027e-03
4.084608922319860232e-04
9.692568744582687808e-05
2.343753504621751206e-05
5.760722129882581098e-06
1.411657224181390006e-06
3.509576846961920266e-07
8.329416983264566470e-08
2.048264943052845005e-08
4.385055862000288485e-09
1.042551360112733284e-09
1.826654682686601935e-10
4.118515312849941489e-11
5.239460108289594981e-12
1.105557494419717568e-12
8.744378521184277532e-14
1.713264387216986995e-14
6.584527029867825832e-16
1.192390311498500334e-16
1.266255198051504923e-18
2.110425330085841459e-19
0.000000000000000000e+00
0.000000000000000000e+00
