,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-0.0,-1.6940658945086007e-21,-3.3881317890172014e-21,-0.0,6.776263578034403e-21,-0.0,-0.0,-6.776263578034403e-21,-0.0,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,-6.776263578034403e-21,-0.0,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,-1.3552527156068805e-20,-0.0,-1.3552527156068805e-20,-0.0,-0.0,-0.0,-0.0,-2.710505431213761e-20,-0.0,-2.710505431213761e-20,-0.0,-0.0,-0.0,-0.0,-1.3552527156068805e-20,-0.0,-1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,-0.0,-6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,-0.0,-6.776263578034403e-21,-0.0,-0.0,6.776263578034403e-21,-0.0,-3.3881317890172014e-21,-1.6940658945086007e-21,-0.0
2,-0.0,-3.3881317890172014e-21,-6.776263578034403e-21,-6.776263578034403e-21,6.776263578034403e-21,-0.0,-0.0,-1.3552527156068805e-20,-0.0,-0.0,-0.0,2.710505431213761e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.710505431213761e-20,-0.0,-0.0,-0.0,-0.0,-0.0,2.710505431213761e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-2.710505431213761e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.710505431213761e-20,-0.0,-0.0,-0.0,-1.3552527156068805e-20,-0.0,-0.0,6.776263578034403e-21,-6.776263578034403e-21,-6.776263578034403e-21,-3.3881317890172014e-21,-0.0
3,-0.0,-3.3881317890172014e-21,-0.0,-1.3552527156068805e-20,-0.0,-0.0,-0.0,-0.0,1.3552527156068805e-20,-2.710505431213761e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.710505431213761e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.421010862427522e-20,-0.0,5.421010862427522e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.710505431213761e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.710505431213761e-20,1.3552527156068805e-20,-0.0,-0.0,-0.0,-0.0,-1.3552527156068805e-20,-0.0,-3.3881317890172014e-21,-0.0
4,-0.0,-0.0,-0.0,-6.776263578034403e-21,1.3552527156068805e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.710505431213761e-20,-0.0,-5.421010862427522e-20,-0.0,-0.0,-0.0,-0.0,-5.421010862427522e-20,-0.0,-5.421010862427522e-20,-0.0,-0.0,-0.0,-0.0,-5.421010862427522e-20,-0.0,-0.0,-0.0,-0.0,-5.421010862427522e-20,-0.0,-5.421010862427522e-20,-0.0,-0.0,-0.0,-0.0,-5.421010862427522e-20,-0.0,2.710505431213761e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3552527156068805e-20,-6.776263578034403e-21,-0.0,-0.0,-0.0
5,-0.0,-0.0,-1.3552527156068805e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.710505431213761e-20,-0.0,-0.0,-5.421010862427522e-20,-5.421010862427522e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.421010862427522e-20,-5.421010862427522e-20,-0.0,-0.0,2.710505431213761e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.3552527156068805e-20,-0.0,-0.0
6,-0.0,1.0164395367051604e-20,-0.0,-0.0,-0.0,-0.0,5.421010862427522e-20,-0.0,5.421010862427522e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0842021724855044e-19,-0.0,-0.0,-1.0842021724855044e-19,-0.0,-0.0,1.0842021724855044e-19,-0.0,1.0842021724855044e-19,-1.0842021724855044e-19,-0.0,-1.0842021724855044e-19,-0.0,-1.0842021724855044e-19,1.0842021724855044e-19,-0.0,1.0842021724855044e-19,-0.0,-0.0,-1.0842021724855044e-19,-0.0,-0.0,-1.0842021724855044e-19,-0.0,-0.0,-0.0,-0.0,-0.0,5.421010862427522e-20,-0.0,5.421010862427522e-20,-0.0,-0.0,-0.0,-0.0,1.0164395367051604e-20,-0.0
7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.710505431213761e-20,-0.0,-0.0,5.421010862427522e-20,-0.0,5.421010862427522e-20,5.421010862427522e-20,-5.421010862427522e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.168404344971009e-19,-0.0,-0.0,-0.0,-2.168404344971009e-19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,-0.0,5.421010862427522e-20,-0.0,-0.0,-2.710505431213761e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,-0.0,-0.0,2.710505431213761e-20,1.3552527156068805e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0842021724855044e-19,-0.0,1.0842021724855044e-19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0842021724855044e-19,-0.0,-1.0842021724855044e-19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3552527156068805e-20,2.710505431213761e-20,-0.0,-0.0
9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.421010862427522e-20,-0.0,5.421010862427522e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0842021724855044e-19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.168404344971009e-19,-0.0,-0.0,-0.0,-0.0,-0.0,2.168404344971009e-19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0842021724855044e-19,-0.0,-0.0,-0.0,-0.0,-0.0,5.421010862427522e-20,-0.0,5.421010862427522e-20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
