8.043687175678455094e-06,1.610778672872051025e-05,2.421161887169004888e-05,3.237254983841405788e-05,4.060498620392046144e-05,4.891933967600333870e-05,5.732096177801826350e-05,6.580905606712221057e-05,7.437558602157166073e-05,8.300420939006856406e-05,9.166928427214631532e-05,1.003350077533477760e-04,1.089547633050199672e-04,1.174707665234833297e-04,1.258141076464722196e-04,1.339052906409153327e-04,1.416553592640392789e-04,1.489676773987160441e-04,1.557403922206813582e-04,1.618695543684519462e-04,1.672528020746213778e-04,1.717934424072868030e-04,1.754046919488568717e-04,1.780137833583159363e-04,1.795656156009668150e-04,1.800256339590402372e-04,1.793816755665333744e-04,1.776446038794304784e-04,1.748476700347190616e-04,1.710446633022405234e-04,1.663070273832397512e-04,1.607202069925871800e-04,1.543795388150490902e-04,1.473860092874087612e-04,1.398421730375527588e-04,1.318484699818734350e-04,1.235001083231048466e-04,1.148846069546240862e-04,1.060800236510595594e-04,9.715384113644933393e-05,8.816244448780158696e-05,7.915110035084865834e-05,7.015433917963645048e-05,6.119664319622248076e-05,5.229335175138905895e-05,4.345170923409274804e-05,3.467199612766223605e-05,2.594869936715776262e-05,1.727169253408179244e-05,8.627408850779312978e-06,0.000000000000000000e+00
1.610778672872051364e-05,3.225762729968424946e-05,4.848939939452169648e-05,6.483908500098408247e-05,8.133675954183946632e-05,9.800451505772897584e-05,1.148543138505054618e-04,1.318857854634515657e-04,1.490840010552008598e-04,1.664172850432162195e-04,1.838351537747552221e-04,2.012665035783904881e-04,2.186182034510061097e-04,2.357742771439273375e-04,2.525958804299014999e-04,2.689222855123574608e-04,2.845730688164701963e-04,2.993516540367679416e-04,3.130502844680406417e-04,3.254563863788325837e-04,3.363601435466244687e-04,3.455629446366577373e-04,3.528862101895153787e-04,3.581799807547819941e-04,3.613305798251931602e-04,3.622666774297667730e-04,3.609631834041019706e-04,3.574425872530306793e-04,3.517736097251425486e-04,3.440673012866979396e-04,3.344709709017681769e-04,3.231605164527959640e-04,3.103318313419303623e-04,2.961919740812218893e-04,2.809507198790917471e-04,2.648129881050871842e-04,2.479724847223788837e-04,2.306067404880852989e-04,2.128735842539173609e-04,1.949089786301372524e-04,1.768260676505485380e-04,1.587152419562353487e-04,1.406450115551163263e-04,1.226634826618942450e-04,1.048002563994901535e-04,8.706859687686509957e-05,6.946774921697654900e-05,5.198532074425134009e-05,3.459966828167275563e-05,1.728225991782420020e-05,0.000000000000000000e+00
2.421161887169005227e-05,4.848939939452168971e-05,7.289626144995031394e-05,9.748931709283438583e-05,1.223168580323950253e-04,1.474152269443748024e-04,1.728055610164075883e-04,1.984904207835776918e-04,2.244503494632596344e-04,2.506404478453406180e-04,2.769870968223868283e-04,3.033850121793296847e-04,3.296948709658478424e-04,3.557418001707817606e-04,3.813150585802762269e-04,4.061692613040216674e-04,4.300274814364200078e-04,4.525865024175586672e-04,4.735243779585632251e-04,4.925102798249815853e-04,5.092163830348263483e-04,5.233312719641212887e-04,5.345740827194609551e-04,5.427083721858989981e-04,5.475545724344471838e-04,5.489998939252637745e-04,5.470047051715003173e-04,5.416047321662505881e-04,5.329088455649695112e-04,5.210926680719349217e-04,5.063886591913553410e-04,4.890736501860131272e-04,4.694549663838948447e-04,4.478562788192988692e-04,4.246041955928919016e-04,4.000163785363746631e-04,3.743917028196699351e-04,3.480027112964111818e-04,3.210903849067081269e-04,2.938610741856905470e-04,2.664853205667454651e-04,2.390982356448353844e-04,2.118010919571952904e-04,1.846637978692588112e-04,1.577279697411919455e-04,1.310103663362663156e-04,1.045065054416643849e-04,7.819433536032722640e-05,5.203788086656578171e-05,2.599082259742549255e-05,0.000000000000000000e+00
3.237254983841405788e-05,6.483908500098408247e-05,9.748931709283438583e-05,1.304052948594161760e-04,1.636574018526070124e-04,1.973001670098610983e-04,2.313678607655630568e-04,2.658698818029990672e-04,3.007859827789950398e-04,3.360614381742231625e-04,3.716023238680233936e-04,4.072711546273707060e-04,4.428832086372258038e-04,4.782039505042434170e-04,5.129480349397016808e-04,5.467804174436807167e-04,5.793200969523970957e-04,6.101469479431305626e-04,6.388119471240291409e-04,6.648508511602449662e-04,6.878010397909258000e-04,7.072208271420520574e-04,7.227101121655501743e-04,7.339308593539425407e-04,7.406256583614701221e-04,7.426325842589599118e-04,7.398948155923521734e-04,7.324639585566868625e-04,7.204967039659501433e-04,7.042451908898691689e-04,6.840421292260894046e-04,6.602822246763717911e-04,6.334016851276176325e-04,6.038575606580103223e-04,5.721084270301813896e-04,5.385975429526464187e-04,5.037391797615962431e-04,4.679084109203534691e-04,4.314343069853975141e-04,3.945962334178703063e-04,3.576227967174745856e-04,3.206929174117054398e-04,2.839385076495179808e-04,2.474482758810961727e-04,2.112722525128384445e-04,1.754267133446463841e-04,1.398992610696651504e-04,1.046539020810388165e-04,6.963602236924806431e-05,3.477722076509170946e-05,0.000000000000000000e+00
4.060498620392046144e-05,8.133675954183946632e-05,1.223168580323950253e-04,1.636574018526070666e-04,2.054561293994633321e-04,2.477911479997997254e-04,2.907153452625028164e-04,3.342504464204274460e-04,3.783807568002887163e-04,4.230466988787996143e-04,4.681383415280826661e-04,5.134892245942289596e-04,5.588709015149574601e-04,6.039887484899508644e-04,6.484797071046614816e-04,6.919127175952018323e-04,7.337926343281018018e-04,7.735683604318754035e-04,8.106457610838762890e-04,8.444055885274771899e-04,8.742261694102737611e-04,8.995099915811217333e-04,9.197126506264553195e-04,9.343719877192993920e-04,9.431348116908924370e-04,9.457784900566527930e-04,9.422250098806933625e-04,9.325458533829002715e-04,9.169570971890988196e-04,8.958053269550257224e-04,8.695460231260161970e-04,8.387168176845813785e-04,8.039083379988935102e-04,7.657352458565553016e-04,7.248096412994600203e-04,6.817183724141196105e-04,6.370051156768018544e-04,5.911574783656792405e-04,5.445988925040124058e-04,4.976847438830640617e-04,4.507020028754391808e-04,4.038715697932158477e-04,3.573525826951505025e-04,3.112480266718922598e-04,2.656111029170070718e-04,2.204519426081568735e-04,1.757443710514362703e-04,1.314325338155496365e-04,8.743728519222509750e-05,4.366230964646689727e-05,0.000000000000000000e+00
4.891933967600333870e-05,9.800451505772900295e-05,1.474152269443748024e-04,1.973001670098610983e-04,2.477911479997997254e-04,2.989968170176707978e-04,3.509958571299000383e-04,4.038296266922180027e-04,4.574942484323077331e-04,5.119322454727269879e-04,5.670239327316866414e-04,6.225789114377976727e-04,6.783281804141883236e-04,7.339175632603736187e-04,7.889033401858717466e-04,8.427511406455536706e-04,8.948392590367375103e-04,9.444675495287645564e-04,9.908728796746983820e-04,1.033251722212127997e-03,1.070789809522099687e-03,1.102697881201472174e-03,1.128251507403346156e-03,1.146831935551288848e-03,1.157964119663816658e-03,1.161347801653460701e-03,1.156877910664037834e-03,1.144651665684223241e-03,1.124961440524989593e-03,1.098274332746481188e-03,1.065201052009023819e-03,1.026457862578155104e-03,9.828257115372870945e-04,9.351103845618042318e-04,8.841067429648063851e-04,8.305690609617243526e-04,7.751884346548134491e-04,7.185773406571412504e-04,6.612607678582996164e-04,6.036729462110141395e-04,5.461585207256799534e-04,4.889770135176566435e-04,4.323095238324251065e-04,3.762667844617940179e-04,3.208978837919313496e-04,2.661991494805373811e-04,2.121228569923068984e-04,1.585855667742765867e-04,1.054760061649467992e-04,5.266249794008403406e-05,0.000000000000000000e+00
5.732096177801826350e-05,1.148543138505054889e-04,1.728055610164075883e-04,2.313678607655630297e-04,2.907153452625027622e-04,3.509958571299000925e-04,4.123229460182020484e-04,4.747670182463292689e-04,5.383455994954285291e-04,6.030127675283566187e-04,6.686479454105474524e-04,7.350444219265544771e-04,8.018981877976530783e-04,8.687979403612508186e-04,9.352174010748743899e-04,1.000511378924365345e-03,1.063917246924088325e-03,1.124563603399313019e-03,1.181487769733689710e-03,1.233663330480493960e-03,1.280038069828800997e-03,1.319581382223222266e-03,1.351338626451869217e-03,1.374488190272728444e-03,1.388395618107530604e-03,1.392658480182309023e-03,1.387136105649773403e-03,1.371959987550559409e-03,1.347523337069147977e-03,1.314451310299309368e-03,1.273556100376062837e-03,1.225782773241549696e-03,1.172152169604941726e-03,1.113706521696850764e-03,1.051462019128049158e-03,9.863708562372205339e-04,9.192936852275180194e-04,8.509821236903914983e-04,7.820701138055458773e-04,7.130724854422585812e-04,6.443889562404863953e-04,5.763119072698481490e-04,5.090365081624456450e-04,4.426720557055927735e-04,3.772536831423353720e-04,3.127538632180405917e-04,2.490933517986996908e-04,1.861513970537522497e-04,1.237751745993276851e-04,6.178850764519002955e-05,0.000000000000000000e+00
6.580905606712222412e-05,1.318857854634515928e-04,1.984904207835776918e-04,2.658698818029990672e-04,3.342504464204274460e-04,4.038296266922180569e-04,4.747670182463293231e-04,5.471739317916670189e-04,6.211016813418369963e-04,6.965285057843833118e-04,7.733452509767185096e-04,8.513401516163036226e-04,9.301833367298678471e-04,1.009412044471480214e-03,1.088417962802986153e-03,1.166438582438490777e-03,1.242554894745464449e-03,1.315698086261882964e-03,1.384667925305328035e-03,1.448165125228307497e-03,1.504838928280838577e-03,1.553349380666736073e-03,1.592441324854953263e-03,1.621024337622984897e-03,1.638250302335159028e-03,1.643578836087615080e-03,1.636821159940949916e-03,1.618155546244475461e-03,1.588111820955907545e-03,1.547527443670714898e-03,1.497482032020829414e-03,1.439219742978418634e-03,1.374069291334075685e-03,1.303369917949484622e-03,1.228409080677713826e-03,1.150374843603300945e-03,1.070323496161915133e-03,9.891611608629387580e-04,9.076371084078430160e-04,8.263460888851787778e-04,7.457370325212191219e-04,6.661257936136914153e-04,5.877100589975794683e-04,5.105850138685640981e-04,4.347587906245151167e-04,3.601670904799972425e-04,2.866866547521170253e-04,2.141474775932197816e-04,1.423438054911169105e-04,7.104407389335125583e-05,0.000000000000000000e+00
7.437558602157167428e-05,1.490840010552008869e-04,2.244503494632596344e-04,3.007859827789950398e-04,3.783807568002887163e-04,4.574942484323078415e-04,5.383455994954285291e-04,6.211016813418371047e-04,7.058633271536855856e-04,7.926494732963291915e-04,8.813792062981385712e-04,9.718519506568190289e-04,1.063726378711625509e-03,1.156499097555394604e-03,1.249484777077486484e-03,1.341800108873099969e-03,1.432354763474636425e-03,1.519853211415785315e-03,1.602811675748728017e-03,1.679594289887064622e-03,1.748471400940332073e-03,1.807700596437360413e-03,1.855627376576814321e-03,1.890797809878161113e-03,1.912070941672458198e-03,1.918715631757600751e-03,1.910476431041025500e-03,1.887596953474211976e-03,1.850796442939009511e-03,1.801203835936418529e-03,1.740260864329967825e-03,1.669609588971028048e-03,1.590979688677913702e-03,1.506087736131229461e-03,1.416556124087929623e-03,1.323854721406299458e-03,1.229264683066703771e-03,1.133861476672305907e-03,1.038513054915616348e-03,9.438889106268352628e-04,8.504761542115185213e-04,7.585994526660443972e-04,6.684424486955607356e-04,5.800690060602031262e-04,4.934432387438355584e-04,4.084477580728645063e-04,3.248999212436952822e-04,2.425661071566022711e-04,1.611742049711262117e-04,8.042460005113258965e-05,0.000000000000000000e+00
8.300420939006853695e-05,1.664172850432161653e-04,2.506404478453405638e-04,3.360614381742232167e-04,4.230466988787996143e-04,5.119322454727269879e-04,6.030127675283566187e-04,6.965285057843833118e-04,7.926494732963292999e-04,8.914566556512159342e-04,9.929199619470702697e-04,1.096872940319119482e-03,1.202984662113970463e-03,1.310729763349232193e-03,1.419358449783721891e-03,1.527869335500816857e-03,1.634989250144164167e-03,1.739165473301516017e-03,1.838576946162156405e-03,1.931171402253067416e-03,2.014734424428611843e-03,2.086993515523044053e-03,2.145754953258770248e-03,2.189063746672140556e-03,2.215368785889524142e-03,2.223668859808280822e-03,2.213613774732952830e-03,2.185540565172139696e-03,2.140437209784527665e-03,2.079841439830689906e-03,2.005694649314140789e-03,1.920176674240290553e-03,1.825545767058591807e-03,1.724001675274290874e-03,1.617581508055129531e-03,1.508090621677780777e-03,1.397065438293603303e-03,1.285762193302587451e-03,1.175164672721014554e-03,1.066004394523175584e-03,9.587877807143395381e-04,8.538261916814816888e-04,7.512659613876814706e-04,6.511166377624853785e-04,5.532764530518501653e-04,4.575546367651790952e-04,3.636905782353914898e-04,2.713700927763453615e-04,1.802391879089390667e-04,8.991579960016728309e-05,0.000000000000000000e+00
