Sum,step
2.354589827224864,167
2.3647911549782106,168
2.374982281403804,169
2.385163216702972,170
2.39533397106684,171
2.4054945546763453,172
2.4156449777022404,173
2.4257852503051094,174
2.4359153826353763,175
2.446035384833312,176
2.4561452670290507,177
2.4662450393425925,178
2.476334711883822,179
2.4864142947525094,180
2.4964837980383288,181
2.506543231820862,182
2.5165926061696124,183
2.526631931144015,184
2.5366612167934424,185
2.5466804731572203,186
2.5566897102646347,187
2.566688938134941,188
2.576678166777378,189
2.5866574061911725,190
2.5966266663655526,191
2.6065859572797585,192
2.6165352889030506,193
2.6264746711947193,194
2.6364041141040957,195
2.6463236275705633,196
2.6562332215235642,197
2.666132905882612,198
2.6760226905573012,199
2.6859025854473155,200
2.6957726004424396,201
2.7056327454225686,202
2.7154830302577184,203
2.7253234648080316,204
2.7351540589237953,205
2.744974822445443,206
2.7547857652035685,207
2.764586897018937,208
2.7743782277024898,209
2.7841597670553586,210
2.7939315248688747,211
2.8036935109245777,212
2.8134457349942243,213
2.8231882068398018,214
2.8329209362135344,215
2.842643932857892,216
2.852357206505605,217
2.8620607668796714,218
2.8717546236933633,219
2.881438786650241,220
2.891113265444163,221
2.9007780697592898,222
2.910433209270102,223
2.9200786936414036,224
2.929714532528334,225
2.9393407355763768,226
2.948957312421372,227
2.9585642726895225,228
2.9681616259974044,229
2.9777493819519782,230
2.987327550150598,231
2.9968961401810192,232
3.0064551616214095,233
3.0160046240403595,234
3.025544536996891,235
3.0350749100404655,236
3.044595752710997,237
3.054107074538857,238
3.06360888504489,239
3.073101193740417,240
3.0825840101272477,241
3.092057343697692,242
3.101521203934566,243
3.1109756003112032,244
3.1204205422914635,245
3.129856039329743,246
3.139282100870985,247
3.1486987363506858,248
3.1581059551949067,249
3.1675037668202832,250
3.1768921806340344,251
3.186271206033972,252
3.1956408524085096,253
3.205001129136673,254
3.2143520455881074,255
3.2236936111230916,256
3.2330258350925396,257
3.242348726838019,258
3.2516622956917525,259
3.260966550976632,260
3.2702615020062265,261
3.2795471580847924,262
3.288823528507279,263
3.2980906225593443,264
3.307348449517356,265
3.3165970186484097,266
3.3258363392103334,267
3.335066420451694,268
3.344287271611814,269
3.3534989019207737,270
3.3627013205994243,271
3.3718945368593967,272
3.3810785599031083,273
3.3902533989237775,274
3.399419063105425,275
3.408575561622891,276
3.41772290364184,277
3.4268610983187697,278
3.4359901548010225,279
3.445110082226792,280
3.4542208897251374,281
3.4633225864159844,282
3.4724151814101396,283
3.4814986838093005,284
3.490573102706063,285
3.4996384471839286,286
3.5086947263173163,287
3.51774194917157,288
3.52678012480297,289
3.535809262258739,290
3.5448293705770513,291
3.5538404587870462,292
3.562842535908831,293
3.571835610953493,294
3.5808196929231113,295
3.58979479081076,296
3.598760913600521,297
3.6077180702674925,298
3.616666269777796,299
3.62560552108859,300
3.634535833148072,301
3.6434572148954962,302
3.652369675261172,303
3.6612732231664826,304
3.670167867523887,305
3.679053617236935,306
3.6879304812002696,307
3.6967984682996406,308
3.7056575874119133,309
3.714507847405073,310
3.723349257138239,311
3.732181825461672,312
3.7410055612167823,313
3.7498204732361375,314
3.758626570343472,315
3.7674238613537003,316
3.7762123550729187,317
3.784992060298417,318
3.7937629858186903,319
3.8025251404134424,320
3.811278532853602,321
3.8200231719013193,322
3.8287590663099893,323
3.8374862248242514,324
3.8462046561799985,325
3.8549143691043892,326
3.8636153723158566,327
3.8723076745241123,328
3.88099128443016,329
3.8896662107263014,330
3.8983324620961466,331
3.9069900472146224,332
3.915638974747979,333
3.9242792533538027,334
3.9329108916810203,335
3.941533898369911,336
3.9501482820521123,337
3.958754051350632,338
3.967351214879853,339
3.975939781245545,340
3.9845197590448707,341
3.993091156866398,342
4.001653983290103,343
4.010208246887384,344
4.018753956221068,345
4.027291119845419,346
4.035819746306144,347
4.044339844140411,348
4.052851421876841,349
4.061354488035536,350
4.069849051128072,351
4.078335119657515,352
4.08681270211843,353
4.095281806996883,354
4.103742442770458,355
4.1121946179082585,356
4.120638340870922,357
4.129073620110622,358
4.137500464071083,359
4.145918881187584,360
4.154328879886967,361
4.162730468587653,362
4.171123655699636,363
4.179508449624508,364
4.187884858755456,365
4.196252891477272,366
4.204612556166365,367
4.2129638611907705,368
4.221306814910151,369
4.229641425675814,370
4.237967701830709,371
4.246285651709449,372
4.254595283638311,373
4.262896605935245,374
4.271189626909881,375
4.2794743548635426,376
4.2877507980892515,377
4.296018964871734,378
4.304278863487434,379
4.312530502204517,380
4.320773889282884,381
4.329009032974173,382
4.33723594152177,383
4.345454623160821,384
4.353665086118231,385
4.361867338612685,386
4.370061388854643,387
4.37824724504636,388
4.386424915381886,389
4.394594408047075,390
4.4027557312195995,391
4.410908893068951,392
4.419053901756453,393
4.427190765435269,394
4.435319492250406,395
4.4434400903387266,396
4.4515525678289585,397
4.4596569328417015,398
4.467753193489432,399
4.475841357876513,400
4.483921434099209,401
4.491993430245681,402
4.500057354396007,403
4.508113214622183,404
4.516161018988131,405
4.524200775549716,406
4.532232492354737,407
4.540256177442954,408
4.548271838846082,409
4.556279484587808,410
4.564279122683792,411
4.572270761141679,412
4.580254407961109,413
4.58823007113372,414
4.596197758643157,415
4.604157478465086,416
4.612109238567193,417
4.620053046909197,418
4.627988911442859,419
4.635916840111988,420
4.6438368408524475,421
4.651748921592167,422
4.659653090251146,423
4.667549354741467,424
4.675437722967297,425
4.683318202824901,426
4.691190802202648,427
4.699055528981017,428
4.706912391032607,429
4.714761396222145,430
4.722602552406495,431
4.730435867434661,432
4.7382613491477965,433
4.7460790053792214,434
4.753888843954414,435
4.76169087269103,436
4.769485099398911,437
4.777271531880084,438
4.785050177928776,439
4.792821045331418,440
4.800584141866658,441
4.808339475305363,442
4.816087053410629,443
4.823826883937789,444
4.831558974634424,445
4.839283333240361,446
4.846999967487692,447
4.854708885100776,448
4.862410093796248,449
4.870103601283023,450
4.877789415262311,451
4.88546754342762,452
4.893137993464764,453
4.90080077305187,454
4.908455889859391,455
4.9161033515501025,456
4.923743165779124,457
4.931375340193917,458
4.9389998824342936,459
4.946616800132432,460
4.95422610091287,461
4.961827792392529,462
4.969421882180708,463
4.977008377879099,464
4.9845872870817916,465
4.992158617375281,466
4.999722376338478,467
5.00727857154271,468
5.014827210551739,469
5.022368300921759,470
5.0299018502014095,471
5.037427865931779,472
5.044946355646419,473
5.052457326871345,474
5.0599607871250445,475
5.067456743918491,476
5.074945204755144,477
5.0824261771309605,478
5.089899668534401,479
5.097365686446438,480
5.104824238340562,481
5.1122753316827945,482
5.1197189739316835,483
5.127155172538322,484
5.134583934946357,485
5.142005268591982,486
5.14941918090396,487
5.156825679303629,488
5.164224771204896,489
5.171616464014263,490
5.17900076513082,491
5.1863776819462615,492
5.193747221844887,493
5.201109392203613,494
5.208464200391981,495
5.215811653772161,496
5.223151759698959,497
5.230484525519833,498
5.237809958574885,499
5.24512806619688,500
5.252438855711255,501
5.259742334436116,502
5.267038509682251,503
5.274327388753141,504
5.281608978944958,505
5.288883287546586,506
5.29615032183961,507
5.303410089098342,508
5.3106625965898155,509
5.317907851573797,510
5.325145861302795,511
5.332376633022063,512
5.339600173969614,513
5.346816491376216,514
5.354025592465411,515
5.361227484453517,516
5.368422174549635,517
5.375609669955657,518
5.382789977866273,519
5.389963105468978,520
5.39712905994408,521
5.404287848464708,522
5.411439478196815,523
5.41858395629919,524
5.425721289923462,525
5.432851486214111,526
5.439974552308468,527
5.447090495336731,528
5.454199322421966,529
5.461301040680115,530
5.468395657220007,531
5.475483179143358,532
5.4825636135447855,533
5.489636967511813,534
5.496703248124873,535
5.50376246245732,536
5.510814617575434,537
5.51785972053843,538
5.524897778398463,539
5.531928798200636,540
5.538952786983007,541
5.545969751776595,542
5.55297969960539,543
5.559982637486357,544
5.566978572429441,545
5.573967511437584,546
5.580949461506719,547
5.587924429625783,548
5.594892422776729,549
5.6018534479345234,550
5.60880751206716,551
5.615754622135665,552
5.6226947850941,553
5.629628007889578,554
5.63655429746226,555
5.64347366074537,556
5.650386104665196,557
5.657291636141102,558
5.6641902620855324,559
5.671081989404019,560
5.6779668249951865,561
5.684844775750761,562
5.691715848555583,563
5.6985800502876,564
5.7054373878178835,565
5.712287868010637,566
5.719131497723198,567
5.725968283806046,568
5.732798233102812,569
5.73962135245028,570
5.746437648678402,571
5.753247128610295,572
5.760049799062256,573
5.766845666843765,574
5.773634738757493,575
5.780417021599307,576
5.78719252215828,577
5.793961247216693,578
5.800723203550048,579
5.80747839792707,580
5.814226837109714,581
5.820968527853176,582
5.827703476905894,583
5.83443169100956,584
5.841153176899121,585
5.847867941302794,586
5.854575990942062,587
5.861277332531692,588
5.867971972779732,589
5.874659918387524,590
5.881341176049708,591
5.88801575245423,592
5.894683654282348,593
5.9013448882086355,594
5.9079994609009985,595
5.9146473790206695,596
5.92128864922222,597
5.92792327815357,598
5.934551272455988,599
5.941172638764104,600
5.9477873837059105,601
5.954395513902776,602
5.960997035969445,603
5.967591956514047,604
5.9741802821381045,605
5.980762019436539,606
5.987337174997673,607
5.993905755403248,608
6.000467767228416,609
6.007023217041758,610
6.0135721114052885,611
6.020114456874454,612
6.026650259998151,613
6.033179527318726,614
6.039702265371979,615
6.046218480687178,616
6.052728179787063,617
6.059231369187846,618
6.06572805539923,619
6.072218244924402,620
6.07870194426005,621
6.085179159896362,622
6.091649898317037,623
6.0981141659992915,624
6.104571969413864,625
6.1110233150250215,626
6.117468209290567,627
6.1239066586618485,628
6.130338669583758,629
6.136764248494746,630
6.143183401826823,631
6.1495961360055675,632
6.156002457450134,633
6.162402372573255,634
6.168795887781253,635
6.175183009474043,636
6.181563744045141,637
6.187938097881668,638
6.194306077364358,639
6.200667688867565,640
6.207022938759269,641
6.213371833401081,642
6.219714379148251,643
6.226050582349674,644
6.232380449347897,645
6.23870398647912,646
6.245021200073213,647
6.251332096453711,648
6.257636681937829,649
6.263934962836462,650
6.270226945454198,651
6.276512636089316,652
6.282792041033797,653
6.2890651665733355,654
6.295332018987334,655
6.301592604548917,656
6.307846929524939,657
6.314095000175986,658
6.320336822756382,659
6.326572403514198,660
6.332801748691255,661
6.339024864523135,662
6.345241757239184,663
6.351452433062516,664
6.357656898210024,665
6.3638551588923855,666
6.370047221314066,667
6.376233091673322,668
6.38241277616222,669
6.3885862809666305,670
6.394753612266236,671
6.400914776234541,672
6.407069779038878,673
6.413218626840411,674
6.419361325794142,675
6.425497882048919,676
6.431628301747443,677
6.437752591026266,678
6.443870756015811,679
6.449982802840367,680
6.456088737618098,681
6.462188566461052,682
6.468282295475162,683
6.474369930760259,684
6.48045147841007,685
6.4865269445122316,686
6.492596335148291,687
6.4986596563937145,688
6.504716914317892,689
6.510768114984145,690
6.516813264449732,691
6.522852368765855,692
6.52888543397766,693
6.534912466124254,694
6.540933471238701,695
6.5469484553480335,696
6.552957424473258,697
6.558960384629356,698
6.564957341825298,699
6.5709483020640445,700
6.576933271342551,701
6.582912255651782,702
6.588885260976699,703
6.594852293296297,704
6.60081335858357,705
6.606768462805559,706
6.612717611923325,707
6.618660811891974,708
6.624598068660652,709
6.6305293881725635,710
6.636454776364962,711
6.642374239169169,712
6.648287782510571,713
6.654195412308632,714
6.660097134476896,715
6.6659929549229915,716
6.671882879548639,717
6.677766914249661,718
6.683645064915983,719
6.6895173374316395,720
6.695383737674779,721
6.701244271517676,722
6.70709894482673,723
6.712947763462475,724
6.718790733279583,725
6.724627860126875,726
6.730459149847321,727
6.736284608278045,728
6.742104241250337,729
6.747918054589659,730
6.753726054115641,731
6.759528245642097,732
6.765324634977027,733
6.771115227922621,734
6.7769000302752715,735
6.782679047825566,736
6.788452286358312,737
6.794219751652525,738
6.799981449481445,739
6.8057373856125345,740
6.811487565807493,741
6.817231995822258,742
6.822970681407007,743
6.828703628306171,744
6.8344308422584366,745
6.8401523289967505,746
6.845868094248325,747
6.851578143734648,748
6.857282483171486,749
6.862981118268885,750
6.868674054731187,751
6.874361298257028,752
6.880042854539343,753
6.885718729265375,754
6.8913889281166805,755
6.897053456769136,756
6.902712320892937,757
6.908365526152617,758
6.914013078207037,759
6.919654982709401,760
6.925291245307262,761
6.930921871642527,762
6.936546867351455,763
6.942166238064676,764
6.9477799894071826,765
6.953388126998348,766
6.95899065645192,767
6.96458758337604,768
6.9701789133732355,769
6.975764652040435,770
6.981344804968964,771
6.9869193777445675,772
6.992488375947395,773
6.998051805152019,774
7.003609670927438,775
7.009161978837082,776
7.014708734438817,777
7.0202499432849494,778
7.025785610922235,779
7.031315742891886,780
7.0368403447295655,781
7.042359421965407,782
7.047872980124015,783
7.053381024724461,784
7.058883561280308,785
7.064380595299599,786
7.069872132284872,787
7.075358177733158,788
7.0808387371359975,789
7.086313815979432,790
7.091783419744024,791
7.097247553904852,792
7.102706223931518,793
7.108159435288158,794
7.113607193433441,795
7.11904950382058,796
7.12448637189733,797
7.1299178031060055,798
7.135343802883471,799
7.140764376661158,800
7.146179529865068,801
7.151589267915775,802
7.156993596228432,803
7.162392520212774,804
7.167786045273134,805
7.173174176808432,806
7.178556920212195,807
7.183934280872554,808
7.189306264172253,809
7.194672875488651,810
7.200034120193735,811
7.205390003654113,812
7.210740531231029,813
7.216085708280371,814
7.221425540152664,815
7.226760032193081,816
7.232089189741461,817
7.2374130181322895,818
7.242731522694729,819
7.248044708752606,820
7.253352581624425,821
7.25865514662337,822
7.263952409057319,823
7.269244374228835,824
7.274531047435177,825
7.279812433968313,826
7.285088539114917,827
7.2903593681563725,828
7.295624926368789,829
7.300885219022991,830
7.30614025138454,831
7.311390028713727,832
7.316634556265586,833
7.32187383928989,834
7.3271078830311716,835
7.332336692728713,836
7.337560273616554,837
7.342778630923511,838
7.3479917698731585,839
7.353199695683859,840
7.3584024135687445,841
7.363599928735747,842
7.368792246387583,843
7.373979371721766,844
7.379161309930617,845
7.384338066201258,846
7.38950964571563,847
7.394676053650484,848
7.399837295177404,849
7.404993375462799,850
7.410144299667908,851
7.415290072948811,852
7.420430700456436,853
7.425566187336551,854
7.430696538729785,855
7.435821759771627,856
7.440941855592426,857
7.446056831317406,858
7.451166692066658,859
7.456271442955163,860
7.461371089092782,861
7.46646563558426,862
7.471555087529248,863
7.47663945002229,864
7.4817187281528374,865
7.486792927005257,866
7.491862051658824,867
7.496926107187736,868
7.50198509866112,869
7.507039031143029,870
7.512087909692459,871
7.5171317393633394,872
7.522170525204546,873
7.527204272259914,874
7.532232985568224,875
7.537256670163228,876
7.542275331073637,877
7.547288973323133,878
7.552297601930384,879
7.557301221909023,880
7.562299838267688,881
7.567293456009991,882
7.572282080134552,883
7.577265715634988,884
7.582244367499926,885
7.587218040712997,886
7.592186740252856,887
7.597150471093173,888
7.602109238202653,889
7.607063046545021,890
7.612011901079049,891
7.616955806758542,892
7.6218947685323535,893
7.626828791344392,894
7.6317578801336206,895
7.636682039834058,896
7.6416012753747955,897
7.646515591679992,898
7.651424993668884,899
7.656329486255787,900
7.661229074350103,901
7.666123762856325,902
7.671013556674039,903
7.675898460697937,904
7.6807784798178105,905
7.685653618918563,906
7.690523882880216,907
7.6953892765779095,908
7.700249804881902,909
7.705105472657593,910
7.709956284765506,911
7.714802246061311,912
7.719643361395823,913
7.724479635614998,914
7.729311073559955,915
7.734137680066965,916
7.738959459967471,917
7.743776418088074,918
7.748588559250559,919
7.753395888271879,920
7.758198409964179,921
7.762996129134787,922
7.767789050586224,923
7.772577179116208,924
7.7773605195176625,925
7.782139076578716,926
7.78691285508271,927
7.791681859808199,928
7.796446095528963,929
7.801205567014005,930
7.8059602790275635,931
7.810710236329105,932
7.81545544367335,933
7.820195905810246,934
7.824931627485009,935
7.829662613438096,936
7.834388868405227,937
7.839110397117396,938
7.843827204300849,939
7.84853929467712,940
7.853246672963015,941
7.857949343870622,942
7.862647312107323,943
7.867340582375787,944
7.872029159373984,945
7.876713047795181,946
7.881392252327956,947
7.886066777656201,948
7.890736628459116,949
7.895401809411228,950
7.900062325182389,951
7.904718180437779,952
7.909369379837913,953
7.914015928038646,954
7.9186578296911785,955
7.923295089442059,956
7.927927711933189,957
7.932555701801827,958
7.937179063680598,959
7.941797802197488,960
7.946411921975862,961
7.9510214276344575,962
7.955626323787394,963
7.96022661504418,964
7.964822306009705,965
7.969413401284267,966
7.973999905463556,967
7.978581823138663,968
7.983159158896096,969
7.98773191731777,970
7.992300102981026,971
7.996863720458615,972
8.001422774318728,973
8.005977269124982,974
8.010527209436427,975
8.015072599807562,976
8.019613444788327,977
8.02414974892411,978
8.028681516755757,979
8.033208752819572,980
8.037731461647326,981
8.04224964776625,982
8.046763315699055,983
8.051272469963928,984
8.055777115074536,985
8.060277255540033,986
8.064772895865064,987
8.06926404054977,988
8.073750694089792,989
8.078232860976275,990
8.08271054569587,991
8.087183752730745,992
8.091652486558585,993
8.096116751652598,994
8.100576552481519,995
8.10503189350961,996
8.10948277919667,997
8.113929213998045,998
8.118371202364617,999
8.122808748742825,1000
8.127241857574653,1001
8.131670533297651,1002
8.136094780344925,1003
8.140514603145151,1004
8.144930006122577,1005
8.149340993697026,1006
8.153747570283901,1007
8.15814974029419,1008
8.162547508134466,1009
8.166940878206903,1010
8.171329854909269,1011
8.17571444263493,1012
8.180094645772865,1013
8.184470468707666,1014
8.188841915819529,1015
8.19320899148428,1016
8.197571700073368,1017
8.201930045953867,1018
8.206284033488485,1019
8.210633667035566,1020
8.214978950949103,1021
8.219319889578728,1022
8.223656487269718,1023
8.227988748363021,1024
8.232316677195229,1025
8.236640278098605,1026
8.240959555401078,1027
8.24527451342625,1028
8.249585156493394,1029
8.253891488917473,1030
8.258193515009127,1031
8.26249123907469,1032
8.266784665416187,1033
8.271073798331342,1034
8.27535864211358,1035
8.27963920105204,1036
8.283915479431558,1037
8.2881874815327,1038
8.292455211631738,1039
8.296718674000678,1040
8.300977872907248,1041
8.305232812614914,1042
8.30948349738287,1043
8.313729931466057,1044
8.317972119115163,1045
8.322210064576618,1046
8.326443772092615,1047
8.330673245901094,1048
8.334898490235766,1049
8.3391195093261,1050
8.343336307397346,1051
8.34754888867052,1052
8.35175725736242,1053
8.355961417685629,1054
8.360161373848516,1055
8.36435713005524,1056
8.368548690505756,1057
8.372736059395821,1058
8.376919240916997,1059
8.381098239256652,1060
8.385273058597967,1061
8.38944370311994,1062
8.393610176997392,1063
8.397772484400965,1064
8.401930629497135,1065
8.406084616448211,1066
8.410234449412334,1067
8.414380132543494,1068
8.41852166999152,1069
8.422659065902103,1070
8.42679232441677,1071
8.430921449672926,1072
8.435046445803824,1073
8.439167316938592,1074
8.443284067202226,1075
8.447396700715593,1076
8.451505221595449,1077
8.455609633954428,1078
8.459709941901043,1079
8.463806149539714,1080
8.467898260970745,1081
8.471986280290347,1082
8.47607021159063,1083
8.480150058959607,1084
8.48422582648122,1085
8.488297518235312,1086
8.492365138297647,1087
8.496428690739922,1088
8.500488179629754,1089
8.504543609030693,1090
8.508594983002235,1091
8.512642305599805,1092
8.516685580874777,1093
8.520724812874471,1094
8.52476000564217,1095
8.528791163217099,1096
8.532818289634454,1097
8.536841388925392,1098
8.540860465117037,1099
8.544875522232493,1100
8.54888656429083,1101
8.552893595307111,1102
8.556896619292376,1103
8.560895640253655,1104
8.564890662193974,1105
8.56888168911235,1106
8.57286872500381,1107
8.576851773859378,1108
8.58083083966609,1109
8.584805926406995,1110
8.588777038061158,1111
8.59274417860367,1112
8.596707352005637,1113
8.600666562234204,1114
8.604621813252542,1115
8.608573109019861,1116
8.612520453491413,1117
8.61646385061849,1118
8.620403304348445,1119
8.624338818624668,1120
8.628270397386615,1121
8.632198044569801,1122
8.636121764105804,1123
8.640041559922267,1124
8.643957435942918,1125
8.647869396087547,1126
8.651777444272028,1127
8.65568158440833,1128
8.659581820404492,1129
8.66347815616466,1130
8.667370595589068,1131
8.671259142574048,1132
8.675143801012048,1133
8.679024574791606,1134
8.682901467797386,1135
8.68677448391016,1136
8.690643627006821,1137
8.694508900960386,1138
8.698370309639998,1139
8.702227856910929,1140
8.70608154663459,1141
8.709931382668527,1142
8.71377736886643,1143
8.717619509078135,1144
8.721457807149628,1145
8.725292266923049,1146
8.729122892236697,1147
8.732949686925034,1148
8.736772654818681,1149
8.740591799744433,1150
8.74440712552526,1151
8.748218635980306,1152
8.752026334924897,1153
8.755830226170545,1154
8.759630313524944,1155
8.763426600791991,1156
8.767219091771771,1157
8.77100779026057,1158
8.774792700050881,1159
8.778573824931401,1160
8.782351168687041,1161
8.786124735098928,1162
8.789894527944401,1163
8.793660550997028,1164
8.797422808026603,1165
8.801181302799147,1166
8.80493603907692,1167
8.808687020618414,1168
8.812434251178367,1169
8.81617773450776,1170
8.819917474353822,1171
8.823653474460041,1172
8.827385738566152,1173
8.83111427040816,1174
8.834839073718321,1175
8.838560152225176,1176
8.842277509653522,1177
8.84599114972444,1178
8.849701076155286,1179
8.853407292659703,1180
8.857109802947615,1181
8.860808610725238,1182
8.864503719695085,1183
8.868195133555961,1184
8.871882856002976,1185
8.875566890727546,1186
8.87924724141739,1187
8.882923911756544,1188
8.88659690542536,1189
8.890266226100506,1190
8.893931877454976,1191
8.897593863158093,1192
8.901252186875505,1193
8.904906852269201,1194
8.908557862997506,1195
8.912205222715079,1196
8.915848935072937,1197
8.919489003718434,1198
8.923125432295285,1199
8.926758224443564,1200
8.930387383799692,1201
8.934012913996463,1202
8.937634818663037,1203
8.941253101424946,1204
8.944867765904092,1205
8.94847881571876,1206
8.952086254483612,1207
8.955690085809701,1208
8.959290313304463,1209
8.96288694057173,1210
8.96647997121173,1211
8.970069408821091,1212
8.97365525699284,1213
8.97723751931642,1214
8.980816199377674,1215
8.984391300758867,1216
8.98796282703868,1217
8.991530781792214,1218
8.995095168590995,1219
8.998655991002973,1220
9.002213252592544,1221
9.005766956920523,1222
9.009317107544172,1223
9.0128637080172,1224
9.016406761889753,1225
9.019946272708435,1226
9.0234822440163,1227
9.027014679352854,1228
9.030543582254074,1229
9.03406895625239,1230
9.03759080487671,1231
9.041109131652405,1232
9.044623940101324,1233
9.048135233741794,1234
9.051643016088622,1235
9.055147290653107,1236
9.058648060943026,1237
9.062145330462652,1238
9.065639102712762,1239
9.069129381190622,1240
9.07261616939,1241
9.076099470801182,1242
9.079579288910955,1243
9.083055627202613,1244
9.086528489155983,1245
9.089997878247399,1246
9.093463797949722,1247
9.096926251732345,1248
9.100385243061185,1249
9.103840775398695,1250
9.107292852203866,1251
9.110741476932235,1252
9.114186653035874,1253
9.11762838396341,1254
9.12106667316002,1255
9.124501524067428,1256
9.127932940123934,1257
9.131360924764381,1258
9.134785481420188,1259
9.138206613519339,1260
9.141624324486394,1261
9.145038617742477,1262
9.148449496705306,1263
9.151856964789173,1264
9.155261025404956,1265
9.15866168196012,1266
9.162058937858735,1267
9.165452796501446,1268
9.168843261285517,1269
9.172230335604803,1270
9.175614022849768,1271
9.17899432640749,1272
9.182371249661657,1273
9.185744795992564,1274
9.189114968777144,1275
9.192481771388938,1276
9.195845207198122,1277
9.199205279571494,1278
9.202561991872496,1279
9.205915347461193,1280
9.209265349694304,1281
9.21261200192518,1282
9.215955307503828,1283
9.219295269776895,1284
9.222631892087689,1285
9.225965177776173,1286
9.22929513017897,1287
9.232621752629361,1288
9.235945048457303,1289
9.239265020989418,1290
9.242581673549001,1291
9.245895009456023,1292
9.249205032027138,1293
9.252511744575683,1294
9.255815150411678,1295
9.25911525284184,1296
9.262412055169566,1297
9.26570556069497,1298
9.268995772714845,1299
9.272282694522701,1300
9.275566329408752,1301
9.278846680659914,1302
9.282123751559828,1303
9.285397545388838,1304
9.288668065424021,1305
9.291935314939169,1306
9.295199297204801,1307
9.29846001548817,1308
9.301717473053252,1309
9.304971673160772,1310
9.30822261906818,1311
9.311470314029684,1312
9.314714761296226,1313
9.3179559641155,1314
9.321193925731958,1315
9.324428649386798,1316
9.327660138317981,1317
9.330888395760235,1318
9.334113424945047,1319
9.337335229100674,1320
9.340553811452143,1321
9.343769175221263,1322
9.346981323626613,1323
9.350190259883558,1324
9.353395987204246,1325
9.356598508797614,1326
9.359797827869388,1327
9.362993947622089,1328
9.366186871255039,1329
9.369376601964355,1330
9.372563142942964,1331
9.375746497380591,1332
9.378926668463782,1333
9.382103659375892,1334
