,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,6.03342764793997,6.057557851318714,6.129849847030464,6.250193472439814,6.4184206129259955,6.634235782117982,6.897123027680475,7.206229297988244,7.560225883085816,7.957151755032918,8.394245530205183,8.867776175789874,9.37288613959904,9.903463789371349,10.452064271285288,11.00989845443378,11.566907901989556,12.11193939063357,12.633025322248749,13.11776681919666,13.55380523427855,13.929356533524395,14.23377308918624,14.458090445878414,14.595513932892178,14.641802399830743,14.595513932892588,14.458090445879229,14.233773089187446,13.929356533525976,13.553805234280478,13.117766819198906,12.633025322251275,12.111939390636337,11.566907901992522,11.009898454436895,10.452064271288508,9.90346378937462,9.37288613960231,8.867776175793093,8.394245530208297,7.9571517550358815,7.560225883088584,7.206229297990769,6.897123027682719,6.634235782119908,6.418420612927574,6.250193472441019,6.129849847031278,6.0575578513191255
11,6.244111931289639,6.270703948909001,6.350384772432992,6.483117517025378,6.668866549674095,6.907513496383298,7.198744928230945,7.541911193426695,7.935857623392536,8.378732049207514,8.867776175789222,9.399112659649631,9.967544300488942,10.566385955566764,11.187352818726094,11.820529700742373,12.454444105779036,13.07626067402476,13.672105837713458,14.227519767914243,14.728018940595389,15.15973853901536,15.510111404500117,15.768531366337696,15.92694522684286,15.980320490229083,15.926945226843271,15.76853136633851,15.510111404501323,15.15973853901694,14.728018940597316,14.227519767916487,13.672105837715982,13.076260674027525,12.454444105782,11.820529700745489,11.187352818729314,10.566385955570034,9.967544300492213,9.39911265965285,8.867776175792338,8.378732049210479,7.935857623395303,7.54191119342922,7.198744928233189,6.907513496385223,6.668866549675673,6.483117517026583,6.350384772433806,6.270703948909412
12,6.463821659948324,6.493064701437837,6.5807017320649255,6.7267829555464544,6.931431360612133,7.194742230493568,7.516649246289311,7.896755753631634,8.334131848576533,8.827081221500796,9.372886139597682,9.967544300488239,10.605517043494947,11.279513785427524,11.980341559768132,12.696850086061946,13.416000864893176,14.123082672737144,14.80208534080074,15.436229368499927,16.0086320443522,16.50307331662093,16.904809116228865,17.20136870087376,17.38326799628779,17.44457417370406,17.383267996288197,17.20136870087458,16.904809116230073,16.503073316622515,16.00863204435413,15.436229368502172,14.802085340803266,14.123082672739914,13.416000864896143,12.696850086065064,11.980341559771352,11.279513785430794,10.605517043498217,9.967544300491458,9.372886139600798,8.82708122150376,8.3341318485793,7.896755753634159,7.516649246291554,7.1947422304954936,6.931431360613711,6.726782955547661,6.580701732065739,6.4930647014382465
13,6.68936759772816,6.721420952212145,6.817491494945045,6.977730318181368,7.2024454346231686,7.491982930039554,7.846569253386229,8.266112062534884,8.749959500035107,9.296621709012232,9.903463789369248,10.566385955565316,11.279513785426778,12.034928205656152,12.82247002659547,13.6296560625525,14.441741887260562,15.241959173128873,16.01194308929976,16.732347993326268,17.383629204669607,17.94694741606346,18.405133269147708,18.74363588402004,18.951373321985404,19.02140671210145,18.951373321985812,18.743635884020858,18.405133269148916,17.946947416065036,17.383629204671536,16.732347993328517,16.011943089302285,15.241959173131642,14.441741887263529,13.62965606255562,12.82247002659869,12.034928205659423,11.27951378543005,10.566385955568537,9.903463789372363,9.296621709015197,8.749959500037875,8.266112062537408,7.846569253388472,7.4919829300414795,7.202445434624746,6.977730318182573,6.81749149494586,6.721420952212554
14,6.917283406347624,6.952267920455194,7.0571336413212915,7.232145572213751,7.4778219668729315,7.7947954297224245,8.183629415820977,8.644586131893842,9.177344709614683,9.780673185452985,10.452064271282415,11.187352818723875,11.980341559766615,12.822470026594699,13.702568047830907,14.60673824169816,15.518409925042446,16.41859870503492,17.28639136465534,18.09965518486706,18.83594641532449,19.473567112328183,19.99269660801036,20.376507196893215,20.61216642302623,20.691632621538698,20.612166423026643,20.376507196894032,19.992696608011567,19.47356711232976,18.835946415326415,18.099655184869302,17.286391364657867,16.41859870503769,15.518409925045415,14.60673824170128,13.702568047834127,12.82247002659797,11.980341559769888,11.187352818727096,10.452064271285533,9.780673185455951,9.17734470961745,8.644586131896366,8.18362941582322,7.794795429724349,7.47782196687451,7.232145572214957,7.057133641322106,6.952267920455604
15,7.143867646668862,7.181856990265218,7.295737756922517,7.48590023823329,7.753095291540189,8.098273968826204,8.522376637375594,9.026065916045233,9.609401074881694,10.271457002600604,11.009898454430118,11.820529700739364,12.69685008605964,13.62965606255094,14.606738241697371,15.612725947533717,16.62912978263332,17.63462346035681,18.605589151339128,19.516926617996265,20.343097631213748,21.05934700385439,21.64301430909772,22.074830430011374,22.340084331384567,22.42955025717812,22.34008433138498,22.07483043001219,21.643014309098923,21.05934700385597,20.34309763121567,19.516926617998507,18.605589151341654,17.634623460359578,16.629129782636287,15.612725947536834,14.60673824170059,13.629656062554211,12.696850086062913,11.820529700742583,11.009898454433234,10.271457002603569,9.609401074884458,9.026065916047758,8.522376637377837,8.098273968828128,7.753095291541767,7.485900238234496,7.295737756923332,7.1818569902656275
16,7.365241983922485,7.406254259792159,7.529203057546073,7.7346127740737805,8.023484587002754,8.397113591438496,8.856849478973272,9.403793169461341,10.038425618109958,10.760171323102458,11.566907901985102,12.454444105775234,13.416000864890078,14.44174188725821,15.518409925040864,16.62912978263253,17.753437240933142,18.86758267706193,19.945138680670066,20.95791327615633,21.877136949511268,22.67485653432567,23.325437126300606,23.807049787420073,24.10301236147791,24.202856088219058,24.10301236147832,23.807049787420887,23.32543712630181,22.674856534327244,21.877136949513194,20.957913276158575,19.945138680672592,18.867582677064696,17.75343724093611,16.629129782635644,15.518409925044084,14.441741887261479,13.416000864893348,12.454444105778453,11.566907901988218,10.760171323105423,10.038425618112724,9.403793169463865,8.856849478975514,8.39711359144042,8.023484587004333,7.734612774074987,7.529203057546887,7.406254259792569
17,7.577425693250698,7.621416034691191,7.7532968843266765,7.9737321065608215,8.283984489793946,8.685709889272601,9.180689062241502,9.770487503907653,10.456037916859362,11.237147127776174,12.111939390628327,13.076260674020169,14.12308267273326,15.241959173125734,16.418598705032554,17.634623460355233,18.867582677061144,20.09127714731534,21.276429494265013,22.39170333033003,23.405036197915297,24.285210867289518,25.00355286830442,25.535615080246036,25.862697990431208,25.973060149837035,25.86269799043162,25.53561508024685,25.003552868305626,24.2852108672911,23.40503619791722,22.391703330332273,21.27642949426754,20.091277147318106,18.86758267706411,17.63462346035835,16.418598705035777,15.241959173129006,14.123082672736533,13.076260674023391,12.111939390631447,11.237147127779139,10.45603791686213,9.770487503910177,9.180689062243744,8.685709889274525,8.283984489795523,7.973732106562027,7.753296884327492,7.621416034691602
18,7.776425344878322,7.823280186559718,7.963751107458183,8.198642551518779,8.52948216990329,8.958292097006002,9.48729231566493,10.118524199081598,10.853387163119683,11.692089430008597,12.633025322242744,13.672105837708106,14.802085340796092,16.011943089295855,17.286391364652207,18.605589151336787,19.945138680668517,21.27642949426425,22.567370139654663,23.78351222752179,24.889528536178286,25.850961295601813,26.63611522041762,27.21793911571568,27.575725855761817,27.6964669901777,27.57572585576223,27.21793911571649,26.636115220418823,25.85096129560339,24.88952853618021,23.783512227524028,22.56737013965719,21.276429494267017,19.945138680671484,18.605589151339903,17.28639136465543,16.011943089299127,14.802085340799366,13.672105837711326,12.633025322245862,11.692089430011562,10.85338716312245,10.118524199084124,9.487292315667174,8.958292097007925,8.529482169904867,8.198642551519985,7.9637511074589975,7.82328018656013
19,7.958337201542857,8.007870889049947,8.156373885207623,8.404787459776603,8.754898062053199,9.209086572486651,9.770004434243202,10.440162501962716,11.221423805618892,12.114400359018035,13.117766819189926,14.227519767908161,15.436229368494548,16.732347993321632,18.099655184863195,19.51692661799319,20.95791327615405,22.391703330328536,23.783512227521054,25.095907376675747,26.290426075954763,27.32949467716893,28.178510670149244,28.807915010385063,29.195066208041,29.325734657541858,29.19506620804141,28.807915010385877,28.178510670150448,27.32949467717051,26.290426075956688,25.095907376677996,23.783512227523584,22.391703330331303,20.95791327615701,19.516926617996308,18.099655184866418,16.732347993324904,15.43622936849782,14.22751976791138,13.117766819193042,12.114400359021001,11.22142380562166,10.440162501965242,9.770004434245443,9.209086572488577,8.754898062054774,8.40478745977781,8.156373885208438,8.007870889050357
20,8.119458505183575,8.17141281794325,8.327172588753449,8.58780693264147,8.955344928654284,9.432504456879343,10.022343240240279,10.727815753670793,11.551225510809521,12.493571979774664,13.55380523427113,14.728018940588619,16.008632044346136,17.383629204664285,18.83594641531994,20.343097631209982,21.877136949508298,23.405036197913113,24.889528536176865,26.290426075954073,27.5663673879377,28.676895348240304,29.584715010183793,30.257943434188356,30.672145922408454,30.811960526903274,30.672145922408863,30.25794343418917,29.584715010184997,28.67689534824188,27.56636738793963,26.29042607595632,24.88952853617939,23.40503619791588,21.877136949511264,20.3430976312131,18.835946415323164,17.38362920466756,16.008632044349408,14.72801894059184,13.553805234274247,12.493571979777629,11.551225510812289,10.727815753673317,10.02234324024252,9.432504456881267,8.955344928655862,8.587806932642675,8.327172588754264,8.17141281794366
21,8.25640261130284,8.310449610925943,8.4724822004159,8.743683084973133,9.126297532090113,9.623344178970452,10.238244031236324,10.974349329242129,11.834360243604486,12.819627824650148,13.92935653351634,15.159738539007959,16.503073316614234,17.946947416057505,19.473567112323,21.059347003849997,22.674856534322068,24.2852108672867,25.850961295599756,27.32949467716761,28.676895348239672,29.850163303500484,30.8096276979899,31.521353943039944,31.95932367642653,32.107174709957825,31.95932367642694,31.52135394304076,30.809627697991107,29.850163303502065,28.676895348241597,27.329494677169855,25.850961295602286,24.285210867289468,22.674856534325034,21.059347003853116,19.473567112326222,17.94694741606078,16.50307331661751,15.15973853901118,13.929356533519458,12.819627824653114,11.834360243607252,10.974349329244653,10.238244031238564,9.623344178972376,9.12629753209169,8.743683084974338,8.472482200416716,8.310449610926355
22,8.366212001938248,8.421960392127346,8.589092316482056,8.86888484076039,9.26376323354038,9.776996861732602,10.412310035719115,11.173387794007343,12.063263269998018,13.08358434778236,14.23377308917762,15.510111404492148,16.9048091162216,18.40513326914119,19.992696608004614,21.643014309092756,23.325437126296436,25.003552868301036,26.636115220414997,28.178510670147354,29.58471501018259,30.809627697989335,31.81161431164963,32.55504403242029,33.01258883298496,33.167059200726555,33.01258883298537,32.55504403242111,31.81161431165084,30.809627697990916,29.584715010184517,28.1785106701496,26.636115220417526,25.003552868303807,23.325437126299402,21.64301430909588,19.992696608007837,18.40513326914446,16.904809116224875,15.510111404495369,14.233773089180737,13.083584347785326,12.063263270000784,11.173387794009868,10.412310035721358,9.776996861734528,9.26376323354196,8.868884840761597,8.589092316482871,8.421960392127756
23,8.44646271213921,8.503467626089394,8.674365216026809,8.96050335534673,9.364442617559906,9.889641015955878,10.5400513119984,11.319609596170682,12.231600775679754,13.277898119988025,14.458090445869301,15.768531366329235,17.201368700866006,18.74363588401303,20.376507196886976,22.074830430005925,23.807049787415412,25.53561508024216,27.217939115712564,28.80791501038268,30.25794343418666,31.521353943038886,32.5550440324198,33.322114333932966,33.79425717518735,33.95366411624254,33.79425717518777,33.32211433393379,32.55504403242101,31.52135394304047,30.257943434188594,28.807915010384928,27.217939115715094,25.53561508024493,23.80704978741838,22.074830430009044,20.3765071968902,18.743635884016303,17.201368700869278,15.768531366332455,14.45809044587242,13.277898119990992,12.23160077568252,11.319609596173207,10.540051312000644,9.889641015957803,9.364442617561483,8.960503355347937,8.674365216027622,8.503467626089803
24,8.495353743782676,8.553129587749918,8.726337430511592,9.016369048747348,9.425869006793285,9.958412492480335,10.618094266707637,11.40900662438704,12.3345913684278,13.396862595880334,14.595513932882655,15.926945226833991,17.38326799627962,18.95137332197798,20.61216642301958,22.34008433137871,24.103012361472842,25.862697990426923,27.575725855758296,29.19506620803821,30.67214592240635,31.959323676425058,33.01258883298406,33.79425717518694,34.275414847374215,34.43787039841417,34.27541484737463,33.79425717518776,33.012588832985266,31.959323676426646,30.672145922408284,29.195066208040455,27.575725855760822,25.862697990429687,24.10301236147581,22.340084331381824,20.6121664230228,18.95137332198125,17.38326799628289,15.926945226837212,14.595513932885774,13.3968625958833,12.334591368430566,11.409006624389564,10.61809426670988,9.95841249248226,9.425869006794864,9.016369048748555,8.726337430512405,8.55312958775033
25,8.511775661305505,8.569811371153868,8.74379793209933,9.035141997461995,9.446516608364533,9.981536692360658,10.644345186362013,11.439087406893783,12.369258453650177,13.43692032503617,14.6418023998209,15.980320490219889,17.444574173695568,19.021406712093704,20.691632621531724,22.429550257171936,24.202856088213665,25.973060149832428,27.696466990173857,29.325734657538746,30.81196052690085,32.107174709956034,33.167059200725326,33.953664116241804,34.43787039841384,34.60135693544014,34.43787039841426,33.95366411624263,33.167059200726534,32.10717470995762,30.811960526902784,29.325734657540995,27.696466990176386,25.973060149835195,24.20285608821663,22.429550257175055,20.691632621534943,19.021406712096972,17.44457417369884,15.98032049022311,14.64180239982402,13.436920325039134,12.369258453652945,11.439087406896308,10.644345186364257,9.981536692362585,9.446516608366112,9.035141997463201,8.743797932100145,8.56981137115428
26,8.495353743782537,8.55312958774978,8.726337430511451,9.01636904874721,9.425869006793144,9.958412492480194,10.618094266707496,11.4090066243869,12.33459136842766,13.396862595880194,14.595513932882517,15.926945226833851,17.383267996279482,18.95137332197784,20.61216642301944,22.340084331378566,24.1030123614727,25.86269799042678,27.575725855758154,29.19506620803807,30.672145922406212,31.959323676424923,33.012588832983916,33.7942571751868,34.27541484737407,34.43787039841403,34.27541484737449,33.79425717518762,33.01258883298513,31.959323676426504,30.67214592240814,29.19506620804032,27.575725855760684,25.86269799042955,24.10301236147567,22.340084331381686,20.61216642302266,18.951373321981112,17.383267996282754,15.926945226837072,14.595513932885634,13.39686259588316,12.334591368430427,11.409006624389423,10.61809426670974,9.95841249248212,9.425869006794724,9.016369048748416,8.726337430512265,8.55312958775019
27,8.446462712138933,8.503467626089117,8.674365216026532,8.960503355346454,9.364442617559629,9.8896410159556,10.540051311998123,11.319609596170405,12.231600775679475,13.277898119987748,14.458090445869024,15.76853136632896,17.20136870086573,18.743635884012754,20.3765071968867,22.074830430005647,23.807049787415135,25.535615080241882,27.217939115712287,28.807915010382402,30.257943434186384,31.521353943038612,32.555044032419524,33.322114333932696,33.79425717518707,33.953664116242265,33.79425717518748,33.322114333933506,32.55504403242073,31.521353943040193,30.257943434188316,28.80791501038465,27.217939115714817,25.535615080244654,23.807049787418105,22.074830430008767,20.37650719688992,18.743635884016026,17.201368700869,15.768531366332178,14.458090445872141,13.277898119990713,12.231600775682242,11.31960959617293,10.540051312000365,9.889641015957526,9.364442617561206,8.96050335534766,8.674365216027347,8.503467626089527
28,8.366212001937836,8.421960392126937,8.589092316481649,8.86888484075998,9.263763233539972,9.776996861732194,10.412310035718708,11.173387794006933,12.063263269997607,13.08358434778195,14.233773089177209,15.51011140449174,16.90480911622119,18.40513326914078,19.992696608004202,21.64301430909235,23.32543712629603,25.00355286830063,26.63611522041459,28.178510670146945,29.584715010182183,30.809627697988926,31.811614311649222,32.555044032419886,33.01258883298455,33.16705920072614,33.01258883298496,32.555044032420696,31.811614311650427,30.809627697990503,29.584715010184112,28.17851067014919,26.636115220417118,25.003552868303395,23.325437126298993,21.643014309095467,19.992696608007424,18.40513326914405,16.904809116224463,15.510111404494959,14.233773089180325,13.083584347784916,12.063263270000375,11.173387794009457,10.412310035720948,9.776996861734117,9.263763233541548,8.868884840761185,8.58909231648246,8.421960392127346
29,8.256402611302304,8.310449610925408,8.472482200415365,8.743683084972597,9.126297532089577,9.623344178969916,10.238244031235789,10.974349329241592,11.83436024360395,12.819627824649611,13.929356533515804,15.159738539007423,16.5030733166137,17.946947416056968,19.473567112322463,21.059347003849464,22.674856534321535,24.285210867286168,25.850961295599227,27.329494677167077,28.676895348239135,29.85016330349995,30.809627697989367,31.52135394303941,31.959323676425996,32.10717470995729,31.959323676426404,31.521353943040225,30.809627697990567,29.850163303501528,28.67689534824106,27.329494677169315,25.85096129560175,24.28521086728893,22.674856534324494,21.059347003852576,19.473567112325682,17.94694741606024,16.503073316616973,15.159738539010643,13.929356533518922,12.819627824652578,11.834360243606714,10.974349329244117,10.23824403123803,9.623344178971841,9.126297532091156,8.743683084973803,8.472482200416179,8.310449610925819
30,8.119458505182921,8.171412817942596,8.327172588752795,8.587806932640817,8.95534492865363,9.43250445687869,10.022343240239623,10.72781575367014,11.551225510808868,12.49357197977401,13.553805234270476,14.728018940587965,16.008632044345482,17.38362920466363,18.835946415319285,20.343097631209332,21.877136949507648,23.40503619791246,24.88952853617621,26.29042607595342,27.56636738793705,28.67689534823965,29.584715010183135,30.2579434341877,30.6721459224078,30.81196052690262,30.672145922408205,30.257943434188515,29.584715010184343,28.676895348241228,27.56636738793897,26.290426075955665,24.88952853617874,23.405036197915226,21.877136949510607,20.343097631212444,18.835946415322503,17.383629204666903,16.008632044348758,14.728018940591188,13.553805234273593,12.493571979776977,11.551225510811634,10.727815753672663,10.022343240241867,9.432504456880615,8.95534492865521,8.587806932642023,8.32717258875361,8.171412817943006
31,7.958337201542097,8.007870889049187,8.156373885206863,8.404787459775843,8.754898062052437,9.20908657248589,9.77000443424244,10.440162501961954,11.22142380561813,12.114400359017276,13.117766819189164,14.227519767907399,15.436229368493787,16.73234799332087,18.099655184862435,19.51692661799243,20.95791327615329,22.391703330327775,23.783512227520294,25.09590737667499,26.290426075954,27.329494677168167,28.17851067014848,28.807915010384296,29.195066208040238,29.325734657541094,29.195066208040647,28.807915010385113,28.178510670149684,27.329494677169745,26.290426075955924,25.095907376677232,23.78351222752282,22.391703330330543,20.95791327615625,19.516926617995544,18.09965518486565,16.732347993324144,15.43622936849706,14.22751976791062,13.117766819192282,12.114400359020241,11.221423805620898,10.44016250196448,9.770004434244683,9.209086572487816,8.754898062054016,8.40478745977705,8.156373885207678,8.007870889049595
32,7.776425344877467,7.823280186558863,7.963751107457327,8.198642551517922,8.529482169902433,8.958292097005144,9.487292315664074,10.118524199080744,10.853387163118828,11.692089430007742,12.633025322241888,13.67210583770725,14.802085340795237,16.011943089295,17.286391364651355,18.605589151335927,19.94513868066766,21.27642949426339,22.56737013965381,23.78351222752093,24.88952853617743,25.850961295600953,26.636115220416762,27.217939115714824,27.57572585576096,27.696466990176845,27.575725855761373,27.217939115715637,26.636115220417967,25.85096129560253,24.889528536179352,23.783512227523172,22.567370139656333,21.276429494266157,19.94513868067062,18.605589151339043,17.28639136465457,16.011943089298267,14.80208534079851,13.672105837710468,12.633025322245006,11.692089430010707,10.853387163121594,10.118524199083266,9.487292315666318,8.95829209700707,8.529482169904012,8.19864255151913,7.963751107458141,7.823280186559273
33,7.577425693249761,7.621416034690254,7.7532968843257395,7.973732106559883,8.283984489793006,8.685709889271662,9.180689062240564,9.770487503906715,10.456037916858424,11.237147127775236,12.11193939062739,13.076260674019233,14.123082672732322,15.241959173124796,16.41859870503162,17.634623460354295,18.867582677060206,20.0912771473144,21.276429494264075,22.39170333032909,23.405036197914356,24.28521086728858,25.00355286830348,25.535615080245098,25.862697990430267,25.973060149836094,25.86269799043068,25.53561508024591,25.003552868304688,24.285210867290154,23.40503619791628,22.391703330331335,21.276429494266598,20.091277147317165,18.86758267706317,17.63462346035741,16.418598705034835,15.241959173128066,14.123082672735592,13.076260674022452,12.111939390630509,11.2371471277782,10.45603791686119,9.770487503909239,9.180689062242806,8.685709889273587,8.283984489794584,7.97373210656109,7.753296884326555,7.621416034690664
