N step,M means,Phi means
500,-0.05540075493801418,0.49990070008835885
510,-0.06145019917541683,0.49990070008835885
520,-0.06814877247948141,0.49990070008835885
530,-0.07556201719104923,0.49990070008835885
540,-0.08376061392412265,0.49990070008835885
550,-0.09282023528219445,0.49990070008835885
560,-0.10282115248983176,0.49990070008835874
570,-0.11384750158348038,0.49990070008835885
580,-0.1259860923803152,0.49990070008835885
590,-0.13932461882483843,0.49990070008835885
600,-0.15394910687537602,0.49990070008835885
610,-0.1699404218636361,0.49990070008835885
620,-0.18736966092259322,0.49990070008835885
630,-0.2062922917774946,0.49990070008835885
640,-0.22674098550528443,0.49990070008835885
650,-0.24871724879399512,0.49990070008835885
660,-0.2721822087151511,0.49990070008835885
670,-0.2970472444405925,0.49990070008835885
680,-0.3231655708309771,0.49990070008835885
690,-0.35032628669990074,0.49990070008835874
700,-0.3782526768755688,0.49990070008835885
710,-0.40660652765499317,0.49990070008835874
720,-0.43499970979008523,0.49990070008835885
730,-0.4630132247101548,0.49990070008835885
740,-0.490222413362913,0.49990070008835885
750,-0.5162254466262384,0.49990070008835885
760,-0.5406710711754413,0.49990070008835885
770,-0.5632813557269655,0.49990070008835885
780,-0.5838660629454264,0.49990070008835885
790,-0.6023270288936937,0.49990070008835885
800,-0.6186529872960533,0.49990070008835885
810,-0.6329069771255831,0.49990070008835885
820,-0.6452093809876644,0.49990070008835885
830,-0.6557196780274437,0.49990070008835885
840,-0.6646193813296907,0.49990070008835885
850,-0.67209771929433,0.49990070008835885
860,-0.6783407287122908,0.49990070008835885
870,-0.6835237430754305,0.49990070008835885
880,-0.687806840662314,0.49990070008835885
890,-0.6913326321848193,0.49990070008835885
900,-0.6942257481372324,0.49990070008835885
910,-0.6965934605071772,0.49990070008835885
920,-0.698526987169524,0.49990070008835885
930,-0.7001031449945629,0.49990070008835885
940,-0.701386121145606,0.49990070008835885
950,-0.7024292143817774,0.49990070008835885
960,-0.7032764592109203,0.49990070008835874
970,-0.7039640883840934,0.49990070008835885
980,-0.7045218174122742,0.49990070008835885
990,-0.7049739523142371,0.49990070008835874
1000,-0.7053403318628947,0.49990070008835885
1010,-0.7056371206546561,0.49990070008835885
1020,-0.70587747118725,0.49990070008835885
1030,-0.7060720730581342,0.49990070008835885
1040,-0.7062296062376909,0.49990070008835885
1050,-0.7063571136801953,0.49990070008835885
1060,-0.7064603066544111,0.49990070008835885
1070,-0.7065438143078815,0.49990070008835874
1080,-0.7066113872360898,0.49990070008835885
1090,-0.7066660632630136,0.49990070008835885
1100,-0.7067103022710908,0.49990070008835874
1110,-0.706746095743489,0.49990070008835885
1120,-0.7067750556859744,0.49990070008835885
1130,-0.7067984867606582,0.49990070008835885
1140,-0.7068174447688944,0.49990070008835885
1150,-0.7068327840455735,0.49990070008835885
1160,-0.7068451958534593,0.49990070008835874
1170,-0.7068552394775985,0.49990070008835874
1180,-0.7068633674018396,0.49990070008835885
1190,-0.7068699456898914,0.49990070008835885
1200,-0.7068752704818088,0.49990070008835885
1210,-0.706879581344637,0.49990070008835885
1220,-0.7068830720760444,0.49990070008835885
1230,-0.7068858994461452,0.49990070008835885
1240,-0.7068881902705371,0.49990070008835885
1250,-0.7068900471328159,0.49990070008835885
1260,-0.7068915530142372,0.49990070008835885
1270,-0.7068927750391026,0.49990070008835885
1280,-0.7068937675046822,0.49990070008835885
1290,-0.7068945743322936,0.49990070008835885
1300,-0.7068952310500799,0.49990070008835874
1310,-0.7068957663969399,0.49990070008835885
1320,-0.7068962036199786,0.49990070008835885
1330,-0.7068965615240314,0.49990070008835885
1340,-0.7068968553206302,0.49990070008835885
1350,-0.7068970973147336,0.49990070008835885
1360,-0.7068972974602191,0.49990070008835885
1370,-0.7068974638092186,0.49990070008835885
1380,-0.7068976028755808,0.49990070008835885
1390,-0.7068977199288712,0.49990070008835885
1400,-0.7068978192321868,0.49990070008835885
1410,-0.706897904234518,0.49990070008835885
1420,-0.7068979777263501,0.49990070008835885
1430,-0.7068980419655242,0.49990070008835885
1440,-0.7068980987790452,0.49990070008835885
1450,-0.7068981496454323,0.49990070008835874
1460,-0.7068981957613312,0.49990070008835885
1470,-0.706898238095394,0.49990070008835885
1480,-0.706898277431864,0.49990070008835874
1490,-0.7068983144058281,0.49990070008835885
1500,-0.7068983495317339,0.49990070008835885
1510,-0.7068983832264562,0.49990070008835885
1520,-0.7068984158279532,0.49990070008835885
1530,-0.7068984476103612,0.49990070008835885
1540,-0.7068984787962002,0.49990070008835885
1550,-0.7068985095662493,0.49990070008835885
1560,-0.706898540067535,0.49990070008835885
1570,-0.706898570419791,0.49990070008835885
1580,-0.706898600720686,0.49990070008835874
1590,-0.7068986310500497,0.49990070008835885
1600,-0.706898661473294,0.49990070008835885
1610,-0.7068986920441784,0.49990070008835885
1620,-0.7068987228070481,0.49990070008835885
1630,-0.7068987537986439,0.49990070008835885
1640,-0.7068987850495668,0.49990070008835885
1650,-0.7068988165854622,0.49990070008835885
1660,-0.7068988484279788,0.49990070008835885
1670,-0.7068988805955431,0.49990070008835885
1680,-0.7068989131039877,0.49990070008835885
1690,-0.7068989459670577,0.49990070008835885
1700,-0.7068989791968224,0.49990070008835885
1710,-0.706899012804007,0.49990070008835885
1720,-0.7068990467982612,0.49990070008835885
1730,-0.7068990811883781,0.49990070008835885
1740,-0.7068991159824689,0.49990070008835885
1750,-0.7068991511881073,0.49990070008835885
1760,-0.7068991868124435,0.49990070008835885
1770,-0.7068992228622987,0.49990070008835874
1780,-0.7068992593442409,0.49990070008835885
1790,-0.7068992962646464,0.49990070008835885
1800,-0.7068993336297497,0.49990070008835885
1810,-0.7068993714456842,0.49990070008835874
1820,-0.7068994097185146,0.49990070008835885
1830,-0.7068994484542651,0.49990070008835885
1840,-0.7068994876589397,0.49990070008835885
1850,-0.7068995273385411,0.49990070008835885
1860,-0.7068995674990849,0.49990070008835885
1870,-0.7068996081466116,0.49990070008835885
1880,-0.706899649287197,0.49990070008835885
1890,-0.7068996909269596,0.49990070008835885
1900,-0.706899733072068,0.49990070008835874
1910,-0.7068997757287464,0.49990070008835885
1920,-0.7068998189032792,0.49990070008835885
1930,-0.7068998626020156,0.49990070008835885
1940,-0.7068999068313726,0.49990070008835885
1950,-0.7068999515978374,0.49990070008835874
1960,-0.7068999969079719,0.49990070008835885
1970,-0.7069000427684132,0.49990070008835885
1980,-0.7069000891858767,0.49990070008835885
1990,-0.7069001361671572,0.49990070008835885
2000,-0.7069001837191315,0.49990070008835885
2010,-0.7069002318487598,0.49990070008835885
2020,-0.7069002805630865,0.49990070008835885
2030,-0.7069003298692427,0.49990070008835885
2040,-0.706900379774447,0.49990070008835885
2050,-0.7069004302860065,0.49990070008835885
2060,-0.7069004814113191,0.49990070008835885
2070,-0.706900533157874,0.49990070008835885
2080,-0.7069005855332531,0.49990070008835885
2090,-0.7069006385451326,0.49990070008835885
2100,-0.706900692201284,0.49990070008835885
2110,-0.7069007465095755,0.49990070008835885
2120,-0.7069008014779727,0.49990070008835885
2130,-0.7069008571145406,0.49990070008835885
2140,-0.7069009134274449,0.49990070008835885
2150,-0.7069009704249524,0.49990070008835885
2160,-0.7069010281154333,0.49990070008835885
2170,-0.706901086507362,0.49990070008835885
2180,-0.7069011456093184,0.49990070008835885
2190,-0.7069012054299891,0.49990070008835874
2200,-0.7069012659781694,0.49990070008835885
2210,-0.706901327262764,0.49990070008835885
2220,-0.7069013892927882,0.49990070008835885
2230,-0.7069014520773705,0.49990070008835885
2240,-0.7069015156257527,0.49990070008835885
2250,-0.7069015799472916,0.49990070008835885
2260,-0.7069016450514611,0.49990070008835885
2270,-0.7069017109478531,0.49990070008835885
2280,-0.7069017776461788,0.49990070008835885
2290,-0.7069018451562709,0.49990070008835885
2300,-0.7069019134880844,0.49990070008835885
2310,-0.7069019826516986,0.49990070008835885
2320,-0.7069020526573183,0.49990070008835885
2330,-0.7069021235152759,0.49990070008835885
2340,-0.7069021952360323,0.49990070008835885
2350,-0.7069022678301792,0.49990070008835885
2360,-0.7069023413084399,0.49990070008835885
2370,-0.706902415681672,0.49990070008835885
2380,-0.7069024909608684,0.49990070008835885
2390,-0.7069025671571588,0.49990070008835885
2400,-0.7069026442818123,0.49990070008835885
2410,-0.7069027223462379,0.49990070008835885
2420,-0.7069028013619875,0.49990070008835885
2430,-0.7069028813407569,0.49990070008835885
2440,-0.7069029622943878,0.49990070008835885
2450,-0.7069030442348699,0.49990070008835885
2460,-0.7069031271743423,0.49990070008835885
2470,-0.7069032111250957,0.49990070008835885
2480,-0.7069032960995741,0.49990070008835885
2490,-0.706903382110377,0.49990070008835885
2500,-0.7069034691702607,0.49990070008835885
2510,-0.7069035572921416,0.49990070008835885
2520,-0.7069036464890965,0.49990070008835885
2530,-0.7069037367743659,0.49990070008835885
2540,-0.7069038281613557,0.49990070008835885
2550,-0.7069039206636387,0.49990070008835885
2560,-0.7069040142949576,0.49990070008835885
2570,-0.7069041090692268,0.49990070008835885
2580,-0.7069042050005343,0.49990070008835885
2590,-0.706904302103144,0.49990070008835885
2600,-0.7069044003914982,0.49990070008835885
2610,-0.7069044998802192,0.49990070008835885
2620,-0.7069046005841125,0.49990070008835885
2630,-0.7069047025181684,0.49990070008835885
2640,-0.7069048056975643,0.49990070008835885
2650,-0.7069049101376673,0.49990070008835885
2660,-0.7069050158540371,0.49990070008835885
2670,-0.706905122862427,0.49990070008835885
2680,-0.7069052311787878,0.49990070008835885
2690,-0.7069053408192696,0.49990070008835874
2700,-0.7069054518002241,0.49990070008835874
2710,-0.7069055641382079,0.49990070008835885
2720,-0.7069056778499843,0.49990070008835885
2730,-0.7069057929525261,0.49990070008835885
2740,-0.7069059094630187,0.49990070008835885
2750,-0.7069060273988622,0.49990070008835885
2760,-0.7069061467776746,0.49990070008835885
2770,-0.7069062676172936,0.49990070008835874
2780,-0.706906389935781,0.49990070008835885
2790,-0.7069065137514238,0.49990070008835885
2800,-0.7069066390827382,0.49990070008835885
2810,-0.7069067659484719,0.49990070008835885
2820,-0.7069068943676075,0.49990070008835885
2830,-0.7069070243593646,0.49990070008835885
2840,-0.7069071559432039,0.49990070008835885
2850,-0.7069072891388295,0.49990070008835885
2860,-0.7069074239661921,0.49990070008835885
2870,-0.7069075604454923,0.49990070008835885
2880,-0.7069076985971836,0.49990070008835885
2890,-0.7069078384419756,0.49990070008835885
2900,-0.7069079800008371,0.49990070008835885
2910,-0.7069081232949995,0.49990070008835885
2920,-0.7069082683459605,0.49990070008835885
2930,-0.7069084151754869,0.49990070008835885
2940,-0.7069085638056178,0.49990070008835885
2950,-0.7069087142586689,0.49990070008835874
2960,-0.7069088665572354,0.49990070008835885
2970,-0.7069090207241953,0.49990070008835885
2980,-0.7069091767827138,0.49990070008835885
2990,-0.7069093347562461,0.49990070008835885
3000,-0.7069094946685416,0.49990070008835885
3010,-0.706909656543647,0.49990070008835885
3020,-0.706909820405911,0.49990070008835885
3030,-0.7069099862799872,0.49990070008835885
3040,-0.7069101541908385,0.49990070008835885
3050,-0.7069103241637407,0.49990070008835885
3060,-0.7069104962242865,0.49990070008835885
3070,-0.7069106703983898,0.49990070008835885
3080,-0.7069108467122897,0.49990070008835885
3090,-0.7069110251925537,0.49990070008835885
3100,-0.7069112058660834,0.49990070008835874
3110,-0.7069113887601176,0.49990070008835885
3120,-0.706911573902237,0.49990070008835885
3130,-0.706911761320368,0.49990070008835885
3140,-0.7069119510427881,0.49990070008835885
3150,-0.7069121430981293,0.49990070008835885
3160,-0.706912337515383,0.49990070008835885
3170,-0.7069125343239044,0.49990070008835885
3180,-0.7069127335534179,0.49990070008835885
3190,-0.7069129352340203,0.49990070008835885
3200,-0.706913139396187,0.49990070008835885
3210,-0.7069133460707757,0.49990070008835885
3220,-0.7069135552890315,0.49990070008835885
3230,-0.7069137670825923,0.49990070008835885
3240,-0.7069139814834936,0.49990070008835885
3250,-0.7069141985241724,0.49990070008835885
3260,-0.7069144182374745,0.49990070008835885
3270,-0.7069146406566571,0.49990070008835885
3280,-0.7069148658153964,0.49990070008835885
3290,-0.7069150937477913,0.49990070008835885
3300,-0.706915324488369,0.49990070008835885
3310,-0.7069155580720915,0.49990070008835885
3320,-0.7069157945343594,0.49990070008835885
3330,-0.7069160339110188,0.49990070008835885
3340,-0.7069162762383662,0.49990070008835885
3350,-0.7069165215531551,0.49990070008835885
3360,-0.7069167698926003,0.49990070008835885
3370,-0.7069170212943853,0.49990070008835885
3380,-0.7069172757966672,0.49990070008835885
3390,-0.7069175334380833,0.49990070008835885
3400,-0.7069177942577566,0.49990070008835885
3410,-0.7069180582953025,0.49990070008835874
3420,-0.7069183255908347,0.49990070008835885
3430,-0.7069185961849719,0.49990070008835885
3440,-0.7069188701188437,0.49990070008835874
3450,-0.7069191474340971,0.49990070008835885
3460,-0.706919428172904,0.49990070008835885
3470,-0.7069197123779665,0.49990070008835885
3480,-0.706920000092524,0.49990070008835885
3490,-0.7069202913603612,0.49990070008835885
3500,-0.7069205862258132,0.49990070008835885
3510,-0.7069208847337739,0.49990070008835885
3520,-0.7069211869297022,0.49990070008835885
3530,-0.7069214928596296,0.49990070008835885
3540,-0.7069218025701673,0.49990070008835885
3550,-0.706922116108514,0.49990070008835885
3560,-0.7069224335224622,0.49990070008835885
3570,-0.7069227548604072,0.49990070008835885
3580,-0.7069230801713539,0.49990070008835885
3590,-0.7069234095049242,0.49990070008835885
3600,-0.7069237429113662,0.49990070008835885
3610,-0.7069240804415602,0.49990070008835885
3620,-0.7069244221470286,0.49990070008835885
3630,-0.7069247680799429,0.49990070008835885
3640,-0.7069251182931322,0.49990070008835885
3650,-0.7069254728400919,0.49990070008835885
3660,-0.7069258317749915,0.49990070008835885
3670,-0.7069261951526838,0.49990070008835885
3680,-0.706926563028713,0.49990070008835885
3690,-0.7069269354593243,0.49990070008835885
3700,-0.7069273125014717,0.49990070008835885
3710,-0.7069276942128278,0.49990070008835885
3720,-0.7069280806517929,0.49990070008835885
3730,-0.706928471877504,0.49990070008835885
3740,-0.7069288679498437,0.49990070008835885
3750,-0.7069292689294508,0.49990070008835885
3760,-0.7069296748777292,0.49990070008835885
3770,-0.7069300858568573,0.49990070008835885
3780,-0.7069305019297987,0.49990070008835885
3790,-0.706930923160311,0.49990070008835885
3800,-0.7069313496129578,0.49990070008835885
3810,-0.7069317813531165,0.49990070008835885
3820,-0.7069322184469908,0.49990070008835885
3830,-0.7069326609616198,0.49990070008835885
3840,-0.706933108964889,0.49990070008835885
3850,-0.7069335625255417,0.49990070008835885
3860,-0.706934021713189,0.49990070008835885
3870,-0.7069344865983214,0.49990070008835885
3880,-0.7069349572523194,0.49990070008835885
3890,-0.7069354337474654,0.49990070008835885
3900,-0.7069359161569553,0.49990070008835885
3910,-0.7069364045549094,0.49990070008835885
3920,-0.7069368990163846,0.49990070008835885
3930,-0.7069373996173862,0.49990070008835885
3940,-0.7069379064348801,0.49990070008835885
3950,-0.706938419546805,0.49990070008835885
3960,-0.7069389390320846,0.49990070008835885
3970,-0.7069394649706402,0.49990070008835885
3980,-0.7069399974434033,0.49990070008835885
3990,-0.7069405365323291,0.49990070008835885
4000,-0.7069410823204084,0.49990070008835885
4010,-0.7069416348916816,0.49990070008835885
4020,-0.7069421943312518,0.49990070008835885
4030,-0.7069427607252985,0.49990070008835885
4040,-0.7069433341610909,0.49990070008835885
4050,-0.7069439147270025,0.49990070008835885
4060,-0.7069445025125239,0.49990070008835874
4070,-0.7069450976082785,0.49990070008835885
4080,-0.7069457001060359,0.49990070008835885
4090,-0.7069463100987268,0.49990070008835885
4100,-0.7069469276804579,0.49990070008835885
4110,-0.7069475529465268,0.49990070008835885
4120,-0.7069481859934367,0.49990070008835885
4130,-0.7069488269189129,0.49990070008835885
4140,-0.7069494758219169,0.49990070008835885
4150,-0.7069501328026636,0.49990070008835885
4160,-0.7069507979626358,0.49990070008835885
4170,-0.7069514714046018,0.49990070008835874
4180,-0.7069521532326304,0.49990070008835885
4190,-0.7069528435521086,0.49990070008835885
4200,-0.7069535424697578,0.49990070008835885
4210,-0.7069542500936509,0.49990070008835885
4220,-0.7069549665332295,0.49990070008835885
4230,-0.7069556918993214,0.49990070008835885
4240,-0.7069564263041582,0.49990070008835885
4250,-0.7069571698613935,0.49990070008835885
4260,-0.7069579226861202,0.49990070008835885
4270,-0.7069586848948899,0.49990070008835885
4280,-0.7069594566057307,0.49990070008835885
4290,-0.7069602379381665,0.49990070008835874
4300,-0.7069610290132358,0.49990070008835885
4310,-0.7069618299535106,0.49990070008835885
4320,-0.7069626408831172,0.49990070008835885
4330,-0.7069634619277547,0.49990070008835885
4340,-0.7069642932147159,0.49990070008835885
4350,-0.7069651348729067,0.49990070008835885
4360,-0.706965987032868,0.49990070008835885
4370,-0.7069668498267954,0.49990070008835885
4380,-0.7069677233885606,0.49990070008835885
4390,-0.7069686078537334,0.49990070008835874
4400,-0.7069695033596021,0.49990070008835885
4410,-0.7069704100451968,0.49990070008835885
4420,-0.7069713280513105,0.49990070008835885
4430,-0.7069722575205222,0.49990070008835885
4440,-0.7069731985972197,0.49990070008835885
4450,-0.7069741514276224,0.49990070008835885
4460,-0.7069751161598044,0.49990070008835885
4470,-0.7069760929437191,0.49990070008835885
4480,-0.706977081931222,0.49990070008835885
4490,-0.706978083276096,0.49990070008835885
4500,-0.7069790971340755,0.49990070008835885
4510,-0.7069801236628709,0.49990070008835885
4520,-0.706981163022195,0.49990070008835885
4530,-0.7069822153737872,0.49990070008835885
4540,-0.70698328088144,0.49990070008835885
4550,-0.7069843597110256,0.49990070008835885
4560,-0.7069854520305214,0.49990070008835885
4570,-0.7069865580100382,0.49990070008835885
4580,-0.7069876778218457,0.49990070008835885
4590,-0.7069888116404022,0.49990070008835885
4600,-0.7069899596423802,0.49990070008835885
4610,-0.706991122006697,0.49990070008835885
4620,-0.7069922989145414,0.49990070008835885
4630,-0.7069934905494037,0.49990070008835885
4640,-0.706994697097105,0.49990070008835874
4650,-0.7069959187458267,0.49990070008835885
4660,-0.7069971556861406,0.49990070008835885
4670,-0.7069984081110401,0.49990070008835885
4680,-0.7069996762159699,0.49990070008835885
4690,-0.7070009601988586,0.49990070008835885
4700,-0.7070022602601493,0.49990070008835885
4710,-0.7070035766028328,0.49990070008835885
4720,-0.7070049094324787,0.49990070008835885
4730,-0.7070062589572702,0.49990070008835885
4740,-0.7070076253880355,0.49990070008835885
4750,-0.7070090089382831,0.49990070008835885
4760,-0.7070104098242352,0.49990070008835885
4770,-0.7070118282648628,0.49990070008835885
4780,-0.7070132644819203,0.49990070008835885
4790,-0.7070147186999819,0.49990070008835885
4800,-0.7070161911464762,0.49990070008835885
4810,-0.7070176820517244,0.49990070008835885
4820,-0.7070191916489762,0.49990070008835885
4830,-0.7070207201744468,0.49990070008835885
4840,-0.7070222678673562,0.49990070008835885
4850,-0.7070238349699661,0.49990070008835885
4860,-0.7070254217276197,0.49990070008835885
4870,-0.7070270283887806,0.49990070008835885
4880,-0.7070286552050731,0.49990070008835885
4890,-0.7070303024313221,0.49990070008835885
4900,-0.7070319703255942,0.49990070008835885
4910,-0.7070336591492391,0.49990070008835885
4920,-0.7070353691669318,0.49990070008835885
4930,-0.7070371006467141,0.49990070008835885
4940,-0.7070388538600395,0.49990070008835885
4950,-0.7070406290818146,0.49990070008835885
4960,-0.7070424265904449,0.49990070008835885
4970,-0.7070442466678786,0.49990070008835885
4980,-0.7070460895996519,0.49990070008835885
4990,-0.7070479556749356,0.49990070008835885
5000,-0.7070498451865808,0.49990070008835885
5010,-0.7070517584311657,0.49990070008835885
5020,-0.7070536957090446,0.49990070008835885
5030,-0.7070556573243942,0.49990070008835885
5040,-0.7070576435852642,0.49990070008835885
5050,-0.7070596548036255,0.49990070008835885
5060,-0.7070616912954214,0.49990070008835885
5070,-0.7070637533806173,0.49990070008835885
5080,-0.707065841383253,0.49990070008835885
5090,-0.7070679556314939,0.49990070008835885
5100,-0.7070700964576848,0.49990070008835885
5110,-0.7070722641984024,0.49990070008835885
5120,-0.7070744591945095,0.49990070008835885
5130,-0.7070766817912103,0.49990070008835885
5140,-0.707078932338105,0.49990070008835885
5150,-0.707081211189247,0.49990070008835874
5160,-0.7070835187031994,0.49990070008835885
5170,-0.707085855243092,0.49990070008835885
5180,-0.7070882211766805,0.49990070008835885
5190,-0.7070906168764053,0.49990070008835885
5200,-0.7070930427194513,0.49990070008835885
5210,-0.7070954990878087,0.49990070008835885
5220,-0.7070979863683341,0.49990070008835885
5230,-0.7071005049528131,0.49990070008835885
5240,-0.707103055238023,0.49990070008835885
5250,-0.7071056376257965,0.49990070008835885
5260,-0.7071082525230866,0.49990070008835885
5270,-0.7071109003420318,0.49990070008835885
5280,-0.7071135815000226,0.49990070008835885
5290,-0.7071162964197679,0.49990070008835885
5300,-0.7071190455293644,0.49990070008835885
5310,-0.7071218292623637,0.49990070008835885
5320,-0.7071246480578431,0.49990070008835885
5330,-0.7071275023604762,0.49990070008835874
5340,-0.7071303926206035,0.49990070008835885
5350,-0.707133319294306,0.49990070008835874
5360,-0.7071362828434777,0.49990070008835885
5370,-0.7071392837359003,0.49990070008835885
5380,-0.7071423224453179,0.49990070008835874
5390,-0.7071453994515138,0.49990070008835885
5400,-0.7071485152403874,0.49990070008835885
5410,-0.7071516703040317,0.49990070008835885
5420,-0.7071548651408137,0.49990070008835885
5430,-0.7071581002554536,0.49990070008835885
5440,-0.7071613761591059,0.49990070008835885
5450,-0.7071646933694421,0.49990070008835885
5460,-0.7071680524107338,0.49990070008835885
5470,-0.7071714538139364,0.49990070008835885
5480,-0.7071748981167755,0.49990070008835885
5490,-0.7071783858638323,0.49990070008835885
5500,-0.707181917606632,0.49990070008835885
5510,-0.7071854939037318,0.49990070008835885
5520,-0.707189115320811,0.49990070008835885
5530,-0.7071927824307622,0.49990070008835885
5540,-0.7071964958137829,0.49990070008835885
5550,-0.7072002560574687,0.49990070008835885
5560,-0.7072040637569086,0.49990070008835885
5570,-0.7072079195147795,0.49990070008835885
5580,-0.707211823941444,0.49990070008835885
5590,-0.7072157776550477,0.49990070008835874
5600,-0.7072197812816193,0.49990070008835885
5610,-0.7072238354551708,0.49990070008835885
5620,-0.7072279408177992,0.49990070008835885
5630,-0.7072320980197898,0.49990070008835885
5640,-0.7072363077197213,0.49990070008835885
5650,-0.7072405705845703,0.49990070008835885
5660,-0.7072448872898203,0.49990070008835885
5670,-0.7072492585195677,0.49990070008835885
5680,-0.7072536849666342,0.49990070008835885
5690,-0.7072581673326765,0.49990070008835885
5700,-0.7072627063282999,0.49990070008835885
5710,-0.7072673026731713,0.49990070008835874
5720,-0.7072719570961358,0.49990070008835885
5730,-0.7072766703353335,0.49990070008835885
5740,-0.7072814431383173,0.49990070008835874
5750,-0.7072862762621742,0.49990070008835885
5760,-0.7072911704736456,0.49990070008835885
5770,-0.7072961265492509,0.49990070008835885
5780,-0.7073011452754121,0.49990070008835885
5790,-0.70730622744858,0.49990070008835885
5800,-0.7073113738753616,0.49990070008835885
5810,-0.7073165853726505,0.49990070008835885
5820,-0.7073218627677565,0.49990070008835885
5830,-0.7073272068985398,0.49990070008835885
5840,-0.7073326186135439,0.49990070008835885
5850,-0.7073380987721329,0.49990070008835885
5860,-0.7073436482446286,0.49990070008835885
5870,-0.7073492679124503,0.49990070008835885
5880,-0.7073549586682557,0.49990070008835885
5890,-0.7073607214160841,0.49990070008835885
5900,-0.7073665570715021,0.49990070008835885
5910,-0.7073724665617488,0.49990070008835885
5920,-0.7073784508258855,0.49990070008835874
5930,-0.7073845108149455,0.49990070008835885
5940,-0.7073906474920867,0.49990070008835885
5950,-0.7073968618327455,0.49990070008835885
5960,-0.7074031548247934,0.49990070008835885
5970,-0.7074095274686948,0.49990070008835885
5980,-0.707415980777667,0.49990070008835885
5990,-0.7074225157778423,0.49990070008835885
6000,-0.7074291335084331,0.49990070008835885
6010,-0.7074358350218961,0.49990070008835885
6020,-0.7074426213841026,0.49990070008835885
6030,-0.7074494936745083,0.49990070008835885
6040,-0.7074564529863245,0.49990070008835885
6050,-0.7074635004266951,0.49990070008835885
6060,-0.7074706371168719,0.49990070008835874
6070,-0.7074778641923936,0.49990070008835885
6080,-0.7074851828032681,0.49990070008835885
6090,-0.7074925941141557,0.49990070008835885
6100,-0.7075000993045547,0.49990070008835885
6110,-0.7075076995689898,0.49990070008835885
6120,-0.707515396117203,0.49990070008835885
6130,-0.7075231901743461,0.49990070008835885
6140,-0.7075310829811761,0.49990070008835874
6150,-0.707539075794253,0.49990070008835885
6160,-0.7075471698861407,0.49990070008835885
6170,-0.7075553665456088,0.49990070008835885
6180,-0.7075636670778384,0.49990070008835885
6190,-0.7075720728046299,0.49990070008835885
6200,-0.7075805850646131,0.49990070008835885
6210,-0.7075892052134606,0.49990070008835885
6220,-0.7075979346241035,0.49990070008835885
6230,-0.7076067746869493,0.49990070008835885
6240,-0.7076157268101034,0.49990070008835885
6250,-0.707624792419593,0.49990070008835885
6260,-0.7076339729595927,0.49990070008835885
6270,-0.7076432698926552,0.49990070008835885
6280,-0.7076526846999428,0.49990070008835885
6290,-0.7076622188814624,0.49990070008835885
6300,-0.7076718739563039,0.49990070008835885
6310,-0.7076816514628809,0.49990070008835885
6320,-0.7076915529591742,0.49990070008835885
6330,-0.7077015800229798,0.49990070008835885
6340,-0.7077117342521578,0.49990070008835885
6350,-0.707722017264886,0.49990070008835885
6360,-0.7077324306999159,0.49990070008835885
6370,-0.7077429762168315,0.49990070008835885
6380,-0.7077536554963129,0.49990070008835874
6390,-0.7077644702404011,0.49990070008835885
6400,-0.7077754221727673,0.49990070008835874
6410,-0.7077865130389851,0.49990070008835885
