0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.987999999999999916e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.519999999999999829e-05,7.519999999999999829e-05,4.399999999999999377e-06,1.052000000000000092e-04,5.919999999999999563e-05,1.498399999999999992e-03,6.320000000000000476e-05,1.266800000000000001e-03,3.017599999999999623e-03,1.763599999999999933e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.719999999999999445e-05,2.411999999999999810e-04,2.068799999999999979e-03,4.799999999999999580e-03,1.498000000000000199e-02,2.970520000000000105e-02,5.026960000000000456e-02,5.813800000000000218e-02,6.574800000000000089e-02,8.493839999999999724e-02,9.965879999999999184e-02,1.039864000000000066e-01,1.146983999999999920e-01,1.043276000000000064e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.476799999999999943e-03,3.604000000000000324e-04,3.730880000000000307e-02,6.303160000000000707e-02,8.120600000000000041e-02,1.035751999999999923e-01,1.249767999999999990e-01,1.306211999999999929e-01,1.475375999999999910e-01,1.539743999999999835e-01,1.641872000000000054e-01,1.711455999999999811e-01,1.779016000000000208e-01,1.866743999999999903e-01,1.898552000000000017e-01,1.937167999999999946e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.144400000000000445e-03,3.829400000000000165e-02,7.311040000000000594e-02,1.018008000000000107e-01,1.219336000000000031e-01,1.402400000000000035e-01,1.587068000000000090e-01,1.724991999999999914e-01,1.837820000000000009e-01,1.915055999999999981e-01,2.025568000000000091e-01,2.123808000000000085e-01,2.171396000000000159e-01,2.260708000000000162e-01,2.318535999999999930e-01,2.371719999999999662e-01,2.440443999999999947e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.285600000000000045e-03,3.702160000000000173e-02,6.984160000000000368e-02,1.046952000000000021e-01,1.330671999999999966e-01,1.545595999999999914e-01,1.745743999999999907e-01,1.889115999999999851e-01,2.038271999999999862e-01,2.162032000000000120e-01,2.282907999999999882e-01,2.367527999999999855e-01,2.453219999999999845e-01,2.530204000000000342e-01,2.597363999999999784e-01,2.670063999999999771e-01,2.731800000000000339e-01,2.779588000000000059e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.790399999999999934e-03,6.090240000000000237e-02,9.924479999999999413e-02,1.302243999999999902e-01,1.547756000000000132e-01,1.794175999999999827e-01,2.000116000000000116e-01,2.130884000000000111e-01,2.288679999999999881e-01,2.432824000000000098e-01,2.548532000000000020e-01,2.637027999999999595e-01,2.730732000000000159e-01,2.817611999999999894e-01,2.875552000000000108e-01,2.936143999999999976e-01,2.992911999999999795e-01,3.047728000000000104e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.731679999999999719e-02,7.982880000000000531e-02,1.129400000000000126e-01,1.443603999999999998e-01,1.737428000000000028e-01,1.968140000000000167e-01,2.156507999999999758e-01,2.337095999999999896e-01,2.497111999999999943e-01,2.610391999999999713e-01,2.732352000000000114e-01,2.828004000000000073e-01,2.939916000000000196e-01,2.999063999999999619e-01,3.081139999999999990e-01,3.145015999999999923e-01,3.200524000000000147e-01,3.262844000000000300e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.818360000000000004e-02,8.804959999999999176e-02,1.265872000000000108e-01,1.613324000000000147e-01,1.865544000000000091e-01,2.103172000000000097e-01,2.311516000000000126e-01,2.486260000000000137e-01,2.643075999999999759e-01,2.792063999999999657e-01,2.895512000000000086e-01,3.000423999999999869e-01,3.098183999999999938e-01,3.179723999999999884e-01,3.261448000000000125e-01,3.325679999999999747e-01,3.398704000000000169e-01,3.449251999999999874e-01
0.000000000000000000e+00,1.017519999999999883e-02,5.770480000000000054e-02,9.679559999999999553e-02,1.371903999999999901e-01,1.699743999999999977e-01,1.982928000000000190e-01,2.232492000000000087e-01,2.438543999999999989e-01,2.612999999999999767e-01,2.781344000000000038e-01,2.919988000000000028e-01,3.041271999999999864e-01,3.148808000000000162e-01,3.246436000000000321e-01,3.330967999999999707e-01,3.408643999999999563e-01,3.485808000000000240e-01,3.558335999999999721e-01,3.613164000000000375e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.260800000000001087e-02,1.067736000000000102e-01,1.446892000000000178e-01,1.786424000000000067e-01,2.085632000000000041e-01,2.309856000000000131e-01,2.543924000000000185e-01,2.734228000000000214e-01,2.889148000000000271e-01,3.034880000000000355e-01,3.168231999999999715e-01,3.272592000000000279e-01,3.366167999999999938e-01,3.450835999999999903e-01,3.539307999999999899e-01,3.616539999999999755e-01,3.677715999999999763e-01,3.741996000000000211e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.676039999999999752e-02,1.132060000000000011e-01,1.519664000000000015e-01,1.864496000000000209e-01,2.164036000000000015e-01,2.427460000000000173e-01,2.644268000000000174e-01,2.835771999999999737e-01,2.988411999999999735e-01,3.137655999999999779e-01,3.275051999999999963e-01,3.372187999999999852e-01,3.480356000000000005e-01,3.559747999999999801e-01,3.643904000000000032e-01,3.725335999999999648e-01,3.788536000000000126e-01,3.859684000000000448e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.140280000000000238e-02,1.172935999999999979e-01,1.591667999999999972e-01,1.928956000000000004e-01,2.243876000000000204e-01,2.486851999999999951e-01,2.725859999999999950e-01,2.920927999999999858e-01,3.085807999999999884e-01,3.220023999999999664e-01,3.346659999999999635e-01,3.472911999999999666e-01,3.581244000000000094e-01,3.667623999999999884e-01,3.755923999999999929e-01,3.828360000000000096e-01,3.901487999999999623e-01,3.965964000000000156e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.501199999999999535e-02,1.196587999999999957e-01,1.632380000000000220e-01,1.977692000000000061e-01,2.293128000000000111e-01,2.563088000000000033e-01,2.791127999999999942e-01,2.974979999999999847e-01,3.151784000000000252e-01,3.299239999999999950e-01,3.434664000000000050e-01,3.545735999999999888e-01,3.663092000000000015e-01,3.752568000000000015e-01,3.844199999999999839e-01,3.919347999999999721e-01,3.987187999999999843e-01,4.066123999999999850e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.807680000000000176e-02,1.242260000000000031e-01,1.668880000000000086e-01,2.038311999999999902e-01,2.359943999999999931e-01,2.611515999999999837e-01,2.848380000000000356e-01,3.037067999999999990e-01,3.221688000000000329e-01,3.380208000000000101e-01,3.503232000000000013e-01,3.634704000000000268e-01,3.736927999999999916e-01,3.833559999999999746e-01,3.923139999999999961e-01,4.002684000000000242e-01,4.069648000000000154e-01,4.143167999999999851e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.068640000000000534e-02,1.277348000000000094e-01,1.704420000000000102e-01,2.089271999999999796e-01,2.399128000000000094e-01,2.667335999999999596e-01,2.916275999999999868e-01,3.112324000000000201e-01,3.279924000000000173e-01,3.448468000000000089e-01,3.580644000000000049e-01,3.691867999999999816e-01,3.805888000000000049e-01,3.911360000000000392e-01,4.001492000000000382e-01,4.073055999999999899e-01,4.157043999999999739e-01,4.224267999999999912e-01
