0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.099043659043658971e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.961904761904761971e-03,3.986044444444444140e-02,5.472400000000000181e-02,6.173244444444444395e-02,6.818488888888887822e-02,7.238577777777777111e-02,8.094711111111110857e-02,8.233555555555556460e-02,8.653200000000001169e-02,8.967466666666666641e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.617688888888889231e-02,7.099022222222221845e-02,8.674844444444444747e-02,9.843466666666667031e-02,1.099275555555555423e-01,1.166613333333333252e-01,1.236195555555555520e-01,1.285404444444444294e-01,1.337764444444444478e-01,1.378128888888889014e-01,1.435133333333333538e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.768085106382978909e-03,3.752444444444444360e-02,8.646977777777778429e-02,1.103044444444444411e-01,1.273826666666666718e-01,1.402711111111111242e-01,1.505822222222222284e-01,1.614942222222222334e-01,1.679524444444444597e-01,1.753444444444444417e-01,1.809431111111111101e-01,1.855799999999999950e-01,1.894875555555555480e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.752280701754386008e-02,7.939866666666667294e-02,1.173093333333333210e-01,1.483511111111111280e-01,1.637871111111111055e-01,1.775755555555555421e-01,1.897728888888888799e-01,1.989586666666666726e-01,2.078093333333333181e-01,2.150537777777777604e-01,2.213977777777777767e-01,2.277311111111111064e-01,2.310004444444444249e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.256410256410256318e-03,2.573946360153256743e-02,1.086839999999999890e-01,1.492408888888888951e-01,1.719217777777777845e-01,1.928208888888888750e-01,2.084564444444444165e-01,2.225497777777777630e-01,2.308502222222222344e-01,2.410364444444444421e-01,2.490484444444444334e-01,2.565493333333333514e-01,2.601191111111111343e-01,2.665884444444444612e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.769230769230769530e-03,7.159822222222222976e-02,1.362613333333333177e-01,1.705848888888888970e-01,1.991920000000000079e-01,2.195431111111111055e-01,2.346008888888889143e-01,2.477257777777777947e-01,2.599835555555555233e-01,2.674671111111110999e-01,2.770284444444444660e-01,2.844866666666666655e-01,2.909719999999999529e-01,2.952066666666666728e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.458000000000000095e-02,9.701511111111112140e-02,1.552466666666666717e-01,1.909924444444444369e-01,2.187644444444444558e-01,2.409724444444444613e-01,2.583377777777777773e-01,2.706213333333333249e-01,2.825493333333333190e-01,2.921635555555555652e-01,3.009915555555555122e-01,3.090955555555555678e-01,3.174915555555555269e-01,3.217697777777777657e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.211501597444089431e-02,1.163017777777777817e-01,1.744146666666666623e-01,2.098915555555555257e-01,2.389920000000000100e-01,2.602577777777777546e-01,2.776924444444444084e-01,2.926377777777777744e-01,3.036666666666666403e-01,3.135737777777777846e-01,3.232453333333333290e-01,3.320604444444444914e-01,3.390373333333333572e-01,3.446404444444444160e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.029629629629629926e-03,2.144340425531915048e-02,1.355297777777777768e-01,1.919973333333333254e-01,2.266591111111111445e-01,2.550057777777777757e-01,2.763786666666666614e-01,2.939995555555555695e-01,3.089777777777777956e-01,3.207302222222221944e-01,3.323519999999999808e-01,3.413728888888888924e-01,3.498582222222222371e-01,3.581759999999999944e-01,3.644324444444444477e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.855512195121951216e-02,1.497359999999999802e-01,2.037555555555555786e-01,2.413124444444444683e-01,2.703977777777777369e-01,2.927848888888888723e-01,3.086084444444444630e-01,3.249799999999999911e-01,3.379880000000000106e-01,3.491004444444444355e-01,3.590328888888889014e-01,3.670502222222222222e-01,3.742795555555555320e-01,3.816924444444444453e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999999754e-04,4.049852941176470406e-02,1.595271111111111195e-01,2.166351111111111116e-01,2.536502222222222214e-01,2.806484444444444226e-01,3.044546666666666512e-01,3.219719999999999804e-01,3.392191111111111379e-01,3.508120000000000127e-01,3.624764444444444345e-01,3.743417777777777733e-01,3.825511111111111195e-01,3.895906666666666962e-01,3.973631111111111114e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.619047619047618937e-03,6.829288888888888909e-02,1.723791111111111218e-01,2.258666666666666600e-01,2.629400000000000071e-01,2.926751111111111081e-01,3.152693333333332903e-01,3.330151111111111506e-01,3.490337777777777761e-01,3.631911111111111312e-01,3.753666666666666263e-01,3.846253333333333746e-01,3.946640000000000148e-01,4.038555555555555787e-01,4.111968888888888340e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.199999999999999895e-03,9.433066666666665989e-02,1.810102222222222390e-01,2.348751111111111178e-01,2.737444444444444569e-01,3.029008888888888862e-01,3.250257777777778023e-01,3.453857777777777915e-01,3.597760000000000402e-01,3.748204444444444561e-01,3.865093333333333159e-01,3.977791111111111388e-01,4.075875555555555363e-01,4.152502222222222428e-01,4.227168888888889198e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.430769230769230706e-03,9.012799999999999978e-02,1.905448888888888748e-01,2.439097777777778087e-01,2.799800000000000066e-01,3.112400000000000166e-01,3.340133333333333288e-01,3.536728888888888700e-01,3.707653333333333356e-01,3.837431111111110904e-01,3.966199999999999726e-01,4.075648888888888655e-01,4.166893333333333560e-01,4.262324444444444693e-01,4.335453333333332826e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.742168674698794828e-03,1.005675555555555489e-01,1.990857777777777782e-01,2.514062222222222531e-01,2.891706666666666314e-01,3.183097777777778026e-01,3.418431111111110976e-01,3.623422222222222322e-01,3.778248888888888768e-01,3.941577777777777736e-01,4.056515555555555430e-01,4.163968888888888720e-01,4.266880000000000117e-01,4.349862222222222186e-01,4.437319999999999598e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.565975103734439378e-03,1.068302222222222292e-01,2.054146666666666621e-01,2.586680000000000090e-01,2.942404444444444156e-01,3.274266666666666992e-01,3.482328888888888696e-01,3.698008888888889012e-01,3.877511111111111020e-01,4.017982222222222233e-01,4.133377777777777484e-01,4.258124444444444379e-01,4.371279999999999610e-01,4.454986666666666539e-01,4.520831111111110467e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.484137931034483056e-03,1.113071111111111067e-01,2.105320000000000247e-01,2.645804444444444514e-01,3.014991111111111066e-01,3.342693333333333072e-01,3.556657777777778029e-01,3.770595555555555367e-01,3.939035555555555623e-01,4.093777777777777849e-01,4.214591111111110622e-01,4.340035555555555313e-01,4.440906666666666891e-01,4.526253333333333240e-01,4.617880000000000318e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.450232558139534847e-02,1.271977777777777985e-01,2.148471111111110998e-01,2.687782222222221962e-01,3.082862222222221837e-01,3.390031111111110884e-01,3.618915555555555219e-01,3.828831111111111185e-01,4.014053333333333362e-01,4.162613333333333721e-01,4.292813333333333481e-01,4.409520000000000661e-01,4.515768888888888610e-01,4.613137777777778226e-01,4.686680000000000290e-01
